CrashReportId,ReportNumber,CrashDate,CrashTime,Collision Type,StreetOrHighway,NearestIntersection,Officer,Badge,ReportDate,TypeOfRoadway,RoadSurfaceCondition,LightCondition,WeatherCondition,MannerofImpact,HitAndRun,TrafficControl,PersonCount,InjuryCount,MostSeriousInjury,NumberOfLanes,Latitude,Longitude,CountPedestrian,CountBicycle,Scooter,Wheel Chair,NumberofVehicles
927710,2025-00071493,6-Sep-25,11:46,Pedestrian,EMPIRE ST,BROADWAY ,Ptlm. Castagliuolo,351,6-Sep-25,"Two-Way , Not Divided",Dry,Daylight,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,Traffic Control Signal,3,1,Complains Of Pain,,41.82298,-71.41741,1,,,,1
927793,2025-00072251,8-Sep-25,23:32,Other,DEAN ST,PROMENADE ST ,Aidan Pendergast,651,9-Sep-25,"Two-Way, Divided, Positive Median Barrier",Dry,Dark - Lighted,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,Traffic Control Signal,3,1,Complains Of Pain,,41.82923,-71.42672,,1,,,1
927824,2025-00072352,8-Sep-25,14:30,Other,VALLEY ST,,J Clancy,999,9-Sep-25,Unknown,Dry,Daylight,Clear,Unknown,No,Unknown,3,0,Unknown,,,,,,,,2
927825,2025-00072406,8-Sep-25,15:00,Other,E MANNING ST,WAYLAND AVE ,J Clancy,999,9-Sep-25,"Two-Way , Not Divided",Dry,Daylight,Clear,Unknown,"Yes, M/V and Driver Left Scene",Unknown,2,0,Unknown,,41.82736,-71.38861,,,,,2
927904,2025-00072951,8-Sep-25,16:25,Pedestrian,S MAIN ST,,J Clancy,999,11-Sep-25,One-Way Trafficway,Dry,Daylight,Clear,Unknown,No,Unknown,1,1,Complains Of Pain,,41.81905,-71.40097,1,,,,1
927826,2025-00072401,9-Sep-25,7:56,Other,BRANCH AVE,OPPER ST ,J Clancy,999,9-Sep-25,Unknown,Dry,Daylight,Clear,Unknown,"Yes, M/V and Driver Left Scene",Unknown,3,0,Unknown,,41.85175,-71.42341,,,,,2
927834,2025-00072449,9-Sep-25,17:29,Bicycle,BROAD ST,BROAD ST ,Matthew Carlone,602,9-Sep-25,Unknown,Dry,Daylight,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,No Controls,2,1,Complains Of Pain,,41.80966,-71.42098,,1,,,1
927836,2025-00072450,9-Sep-25,17:29,Pedestrian,CANAL ST,SMITH ST ,Raymond Criner,340,9-Sep-25,One-Way Trafficway,Dry,Daylight,Clear,Not a Collision Between Two Motor Vehicles in Transport,"Yes, M/V and Driver Left Scene",Pavement Markings,1,0,No Injury,,41.83142,-71.41134,1,,,,1
927846,2025-00072560,10-Sep-25,1:12,Other,BROOK ST,PIKE ST ,Gabrielle O'Loughlin,680,10-Sep-25,"Two-Way , Not Divided",Dry,Dark - Lighted,Clear,Angle (Front - to - Side) Same Direction,No,No Controls,3,0,No Injury,,41.81913,-71.39822,,,,,3
927970,2025-00072695,10-Sep-25,14:38,Pedestrian,Smith St,ACADEMY AVE ,Matthew Petteruto,121,13-Sep-25,"Two-Way, Divided, Unprotected (painted>4feet) Medium",Dry,Daylight,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,No Controls,3,0,Unknown,,41.84296,-71.44605,1,,,,1
927921,2025-00073069,11-Sep-25,18:30,Bicycle,CHARLES ST,CHARLES ST ,Raymond Criner,340,11-Sep-25,"Two-Way , Not Divided",Dry,Daylight,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,Pavement Markings,3,1,Complains Of Pain,,41.85623,-71.42092,,1,,,1
927948,2025-00073358,12-Sep-25,16:42,Other,MESSER ST,FORD ST ,Raymond Criner,340,12-Sep-25,"Two-Way , Not Divided",Dry,Daylight,Clear,Angle (Front - to - Side) Right Angle (Includes Broadside),No,Pavement Markings,4,1,Complains Of Pain,,41.81067,-71.43532,,,X,,2
927966,2025-00073646,12-Sep-25,11:56,Other,Knight Street,WASHINGTON ST ,Mario Andrade,130,13-Sep-25,"Two-Way, Divided, Positive Median Barrier",Dry,Daylight,Clear,Unknown,No,No Controls,3,1,Complains Of Pain,,41.8179,-71.42706,,,X,,2
928038,2025-00073718,12-Sep-25,19:30,Other,PROVIDENCE PL,,J Clancy,999,15-Sep-25,Unknown,Dry,Dusk,Clear,Unknown,"Yes, M/V and Driver Left Scene",Unknown,3,0,Unknown,,,,,,,,2
928255,2025-00073383,12-Sep-25,17:11,Other,union ave,LINWOOD AVE ,Mendez,675,19-Sep-25,"Two-Way, Divided, Unprotected (painted>4feet) Medium",Dry,Daylight,Clear,"Sideswipe, Same Direction",No,Unknown,6,0,No Injury,,41.80896,-71.43951,,,,,2
927965,2025-00073642,13-Sep-25,11:45,Pedestrian,ALEPPO ST,MANTON AVE ,Ptlm. Castagliuolo,351,13-Sep-25,"Two-Way , Not Divided",Dry,Daylight,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,Stop Signs,3,1,Complains Of Pain,,41.81934,-71.44622,1,,,,1
927982,2025-00073766,13-Sep-25,20:18,Pedestrian,DOUGLAS AVE ,ADMIRAL ST ,Lucas Ramalho,507,13-Sep-25,"Two-Way , Not Divided",Dry,Dark - Lighted,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,No Controls,2,1,Complains Of Pain,,41.84613,-71.42909,1,,,,1
927983,2025-00073907,14-Sep-25,0:30,Pedestrian,PINEHURST AVE,CHAD BROWN ST ,Aidan Pendergast,651,14-Sep-25,"Two-Way , Not Divided",Dry,Dark - Lighted,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,No Controls,3,1,Non-Incapacitating,,41.83952,-71.4322,1,,,,1
928045,2025-00074305,15-Sep-25,14:26,Pedestrian,STEWART ST,BROAD ST ,Hansel Ventura,570,15-Sep-25,"Two-Way , Not Divided",Dry,Daylight,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,Traffic Control Signal,3,1,Complains Of Pain,,41.8169,-71.41794,1,,,,1
928153,2025-00074624,16-Sep-25,14:33,Other,191 NARRAGANSETT AVE,RUTHERGLEN AVE ,Andrew Mitura,605,16-Sep-25,"Two-Way , Not Divided",Dry,Daylight,Clear,Rear End(Front-to-Rear),"Yes, M/V and Driver Left Scene",No Controls,3,0,Unknown,,41.78731,-71.42317,,,,,2
928159,2025-00074645,16-Sep-25,16:08,Bicycle,DOYLE AVE,HOPE ST ,Raymond Criner,340,16-Sep-25,"Two-Way , Not Divided",Dry,Daylight,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,Traffic Control Signal,3,1,Complains Of Pain,,41.83877,-71.4001,,1,,,1
928162,2025-00074720,16-Sep-25,19:44,Pedestrian,JILLSON ST,EDDY ST ,Lane,109,16-Sep-25,"Two-Way , Not Divided",Dry,Dark - Lighted,Clear,"Sidwswipe, Opposite Direction",No,No Controls,4,3,Non-Incapacitating,,41.79133,-71.40394,1,,,,2
928189,2025-00074859,17-Sep-25,10:41,Pedestrian,ELMWOOD AVE,POTTERS AVE ,Matthew LeClerc,180,17-Sep-25,"Two-Way , Not Divided",Dry,Daylight,Clear,Not a Collision Between Two Motor Vehicles in Transport,"Yes, M/V and Driver Left Scene",Traffic Control Signal,1,1,Complains Of Pain,3,41.80153,-71.42635,1,,,,1
928209,2025-00075046,17-Sep-25,21:56,Pedestrian,FRANCIS ST,DORRANCE ST ,Erik Lane,109,17-Sep-25,"Two-Way, Divided, Unprotected (painted>4feet) Medium",Wet,Dark - Lighted,Rain,Not a Collision Between Two Motor Vehicles in Transport,No,Traffic Control Signal,6,1,Complains Of Pain,,41.82483,-71.41419,1,,X,,1
928228,2025-00075120,18-Sep-25,8:39,Pedestrian,Irving Ave,WAYLAND AVE ,Michael Cifuentes,330,18-Sep-25,"Two-Way , Not Divided",Dry,Daylight,Clear,Other,"Yes, M/V and Driver Left Scene",Stop Signs,3,0,No Injury,,41.83324,-71.38882,1,,,,1
928230,2025-00075121,18-Sep-25,8:48,Other,Washington St,SERVICE ROAD 8 ,Alexander Wagoner,541,18-Sep-25,"Two-Way , Not Divided",Dry,Daylight,Cloudy,Not a Collision Between Two Motor Vehicles in Transport,No,Traffic Control Signal,2,1,Complains Of Pain,,41.82027,-71.41875,,1,,,1
928240,2025-00075256,18-Sep-25,16:09,Pedestrian,POCASSET AVE,BANCROFT ST ,Raymond Criner,340,18-Sep-25,"Two-Way , Not Divided",Dry,Daylight,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,Pavement Markings,6,1,Complains Of Pain,,41.81331,-71.4484,1,,,,1
928266,2025-22222222,19-Sep-25,11:24,Pedestrian,SERVICE ROAD 7,BROAD ST ,Caleb Jean Louis,351,19-Sep-25,"Two-Way , Not Divided",Dry,Daylight,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,Pavement Markings,4,1,Complains Of Pain,,41.81747,-71.41712,1,,,,1
928271,2025-00075498,19-Sep-25,12:35,Other,Steuben St,ATWELLS AVE ,Tyler Calandra,418,19-Sep-25,"Two-Way , Not Divided",Dry,Daylight,Clear,Other,"Yes, M/V and Driver Left Scene",No Controls,1,1,Complains Of Pain,,41.82501,-71.44935,,1,,,1
928274,2025-00075511,19-Sep-25,13:10,Other,Bath Street ,Jewett Street ,James Lanier,211,19-Sep-25,"Two-Way , Not Divided",Dry,Daylight,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,Stop Signs,2,1,Non-Incapacitating,1,,,,1,X,,1
928279,2025-33333333,19-Sep-25,13:55,Other,academy ave ,SMITH ST ,Caleb Jean Louis,,19-Sep-25,One-Way Trafficway,Dry,Daylight,Clear,Angle (Front - to - Side) Opposite Direction,"Yes, Driver Left Scene",No Controls,2,1,Non-Incapacitating,,41.84258,-71.44515,,,,,2
928286,2025-00075527,19-Sep-25,14:32,Bicycle,SYRACUSE ST,BODELL AVE ,Raleek Byfield,375,19-Sep-25,"Two-Way , Not Divided",Dry,Daylight,Clear,Angle (Front - to - Side) Same Direction,No,No Controls,4,1,Complains Of Pain,,41.81745,-71.45384,,1,,,1
928289,2025-00075538,19-Sep-25,15:16,Pedestrian,ELMWOOD AVE,EARL ST ,Raleek Byfield,375,19-Sep-25,"Two-Way, Divided, Positive Median Barrier",Dry,Daylight,Clear,"Sidwswipe, Opposite Direction",No,No Controls,2,1,Non-Incapacitating,,41.79819,-71.4262,1,,X,,1
928294,2025-00075639,19-Sep-25,19:51,Bicycle,THURBERS AVE,BROAD ST ,Lucas Ramalho,507,19-Sep-25,"Two-Way , Not Divided",Dry,Dark - Lighted,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,Traffic Control Signal,2,1,Non-Incapacitating,,41.7982,-71.41467,,1,,,1
928304,2025-00075850,20-Sep-25,13:28,Pedestrian,BROOK ST,WICKENDEN ST ,Raleek Byfield,375,20-Sep-25,"Two-Way, Divided, Unprotected (painted>4feet) Medium",Dry,Daylight,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,Traffic Control Signal,3,1,Complains Of Pain,,41.8195,-71.39827,1,,,,1
928364,2025-00076054,20-Sep-25,22:30,Other,COLLEGE ST,S MAIN ST ,J Clancy,999,22-Sep-25,One-Way Trafficway,Dry,Daylight,Clear,Unknown,No,Unknown,2,0,Unknown,,41.82568,-71.40773,,,,,1
928347,2025-00076404,22-Sep-25,8:52,Pedestrian,75 EAGLE ST,,Raleek Byfield,375,22-Sep-25,Unknown,Dry,Daylight,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,No Controls,2,1,Complains Of Pain,,,,1,,X,,1
928387,2025-00076605,22-Sep-25,19:00,Other,S WATER ST,JAMES ST ,J Clancy,999,23-Sep-25,One-Way Trafficway,Dry,Dark - Unknown Lighting,Clear,Unknown,"Yes, M/V and Driver Left Scene",Unknown,3,0,Unknown,,41.82053,-71.40425,,,,,2
928409,2025-00076868,23-Sep-25,16:08,Other,,,J Clancy,999,24-Sep-25,Unknown,Dry,Daylight,Clear,Angle - Direction Not Specified,"Yes, M/V and Driver Left Scene",Unknown,1,1,Complains Of Pain,,,,,1,,,1
928420,2025-00077069,23-Sep-25,21:48,Other,SILVER SPRING ST,,J Clancy,999,24-Sep-25,Unknown,Dry,Dark - Unknown Lighting,Clear,Unknown,"Yes, M/V and Driver Left Scene",Unknown,2,0,Unknown,,,,,,,,2
928451,2025-00077380,25-Sep-25,15:21,Pedestrian,LENNON ST,MOUNT PLEASANT AVE ,Robert Gaudiana,579,25-Sep-25,"Two-Way, Not Divided With a Continuous Left Turn Lane",Wet,Daylight,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,Stop Signs,3,1,Complains Of Pain,,41.8451,-71.45024,1,,,,1
928464,2025-00077583,26-Sep-25,8:59,Pedestrian,ELMA ST,PRAIRIE AVE ,Michelle Nunez,140,26-Sep-25,"Two-Way , Not Divided",Dry,Daylight,Clear,Not a Collision Between Two Motor Vehicles in Transport,"Yes, Driver Left Scene",No Controls,1,0,No Injury,,41.79724,-71.41127,1,,,,1
928504,2025-00077683,26-Sep-25,13:16,Other,WASHINGTON ST,EMPIRE ST ,Lucio Andreozzi,381,27-Sep-25,"Two-Way, Divided, Unprotected (painted>4feet) Medium",Dry,Daylight,Clear,Other,No,Traffic Control Signal,4,0,No Injury,,41.82182,-71.41645,,,,,2
928596,2025-00077685,26-Sep-25,14:19,Pedestrian,ALLENS AVE,OXFORD ST ,Gustavo Genao,135,30-Sep-25,"Two-Way , Not Divided",Dry,Daylight,Clear,Other,No,No Controls,2,1,Complains Of Pain,,41.8035,-71.40162,1,,,,1
928519,2025-00077997,27-Sep-25,14:04,Bicycle,HARLAM STREET,BARROWS STREET,Patrolwoman Addai,513,27-Sep-25,"Two-Way , Not Divided",Dry,Daylight,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,Stop Signs,3,1,Complains Of Pain,2,,,,1,,,1
928546,2025-00078363,28-Sep-25,12:36,Pedestrian,Plainfield Street,PLAINFIELD ST ,Southavout Im,382,28-Sep-25,"Two-Way , Not Divided",Dry,Daylight,Clear,"Sideswipe, Same Direction",No,No Controls,6,0,No Injury,,41.8134,-71.45396,1,,,,2
928561,2025-00078416,28-Sep-25,17:38,Pedestrian,W RIVER ST,BRANCH AVE ,Labutti,104,28-Sep-25,"Two-Way , Not Divided",Dry,Daylight,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,Traffic Control Signal,3,1,Complains Of Pain,,41.84689,-71.4127,1,,,,1
928575,2025-00078423,28-Sep-25,17:00,Other,PENN ST,ALMY ST ,J Clancy,999,29-Sep-25,"Two-Way , Not Divided",Dry,Daylight,Clear,Unknown,"Yes, M/V and Driver Left Scene",Unknown,2,0,Unknown,,41.82089,-71.43375,,,,,2
928629,2025-00078390,28-Sep-25,15:11,Other,ORMS ST EXIT 23,STATE ST ,Ruben Morales,685,30-Sep-25,One-Way Trafficway,Dry,Daylight,Clear,Rear End(Front-to-Rear),"Yes, M/V and Driver Left Scene",No Controls,5,0,Unknown,,41.83511,-71.41454,,,,,2
928631,2025-00078765,29-Sep-25,19:11,Other,UNION AVE,CUMERFORD ST ,Ruben Morales,685,30-Sep-25,"Two-Way , Not Divided",Dry,Daylight,Clear,Rear End(Front-to-Rear),"Yes, M/V and Driver Left Scene",No Controls,3,1,Complains Of Pain,,41.80791,-71.4434,,,,,3
928664,2025-00078641,29-Sep-25,12:01,Other,BUCKLIN ST,PRINCETON AVE ,Michelle Nunez,140,2-Oct-25,"Two-Way , Not Divided",Dry,Daylight,Clear,Unknown,"Yes, M/V and Driver Left Scene",No Controls,2,0,Unknown,,41.80539,-71.42779,,,,,2
929111,2025-00078703,29-Sep-25,16:04,Other,CHAPIN AVE,PARADE ST ,Elijah Perry,618,5-Oct-25,"Two-Way , Not Divided",Dry,Daylight,Clear,Rear - to - Rear,"Yes, Driver Left Scene",No Controls,2,0,Unknown,,41.81188,-71.43265,,,,,2
928619,2025-00079007,30-Sep-25,16:35,Other,DONELSON ST,SALINA ST ,David Palumbo,106,30-Sep-25,"Two-Way , Not Divided",Dry,Daylight,Clear,Unknown,"Yes, M/V and Driver Left Scene",No Controls,2,0,Unknown,,41.8443,-71.42221,,,,,2
928668,2025-00079249,1-Oct-25,10:30,Other,PLAINFIELD ST,,J Clancy,999,2-Oct-25,Unknown,Dry,Daylight,Clear,Rear - to - Rear,No,Unknown,3,0,Unknown,,,,,,,,2
928675,2025-00079464,2-Oct-25,5:47,Pedestrian,UNION AVE,EXIT ,Raymond Criner,340,2-Oct-25,One-Way Trafficway,Dry,Dawn,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,Pavement Markings,4,1,Incapacitating,,41.8088,-71.44019,1,,,,1
928688,2025-00079621,2-Oct-25,16:23,Pedestrian,LOWELL AVE,NYE ST ,Pedro Saravia,611,2-Oct-25,"Two-Way , Not Divided",Dry,Daylight,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,No Controls,4,1,Complains Of Pain,,41.81823,-71.4608,1,,,,1
928692,2025-00079635,2-Oct-25,17:30,Bicycle,N MAIN ST,CANAL ST ,Jared Guiot,608,2-Oct-25,One-Way Trafficway,Dry,Daylight,Clear,Angle (Front - to - Side) Right Angle (Includes Broadside),"Yes, M/V and Driver Left Scene",Stop Signs,2,0,No Injury,,41.83233,-71.41087,,1,,,1
928719,2025-00079835,3-Oct-25,13:09,Pedestrian,415 HARRIS AVE,ATWELLS AVE ,Ybelis Gonzalez,376,3-Oct-25,"Two-Way , Not Divided",Dry,Daylight,Clear,Not a Collision Between Two Motor Vehicles in Transport,"Yes, M/V and Driver Left Scene",No Controls,3,1,Complains Of Pain,,41.82462,-71.43494,1,,,,1
928745,2025-00080155,4-Oct-25,12:56,Other,LOWELL AVE,DANIEL AVE,Jephte Wagnac,141,4-Oct-25,"Two-Way , Not Divided",Dry,Daylight,Clear,Not a Collision Between Two Motor Vehicles in Transport,"Yes, M/V and Driver Left Scene",No Controls,2,0,Unknown,,,,,,,,2
929771,2025-00088924,4-Oct-25,17:20,Pedestrian,BROAD ST,,J Clancy,999,5-Nov-25,"Two-Way , Not Divided",Dry,Daylight,Clear,Unknown,"Yes, M/V and Driver Left Scene",Unknown,4,1,Complains Of Pain,,,,1,,,,1
928763,2025-00080427,5-Oct-25,3:13,Pedestrian,BROAD STREET ,PORTLAND STREET ,Tyler Houlihan,617,5-Oct-25,"Two-Way, Divided, Unprotected (painted>4feet) Medium",Dry,Dark - Lighted,Cloudy,Not a Collision Between Two Motor Vehicles in Transport,No,No Controls,4,1,Incapacitating,,41.82172,-71.4208,1,,,,1
928779,2025-00080617,5-Oct-25,19:41,Pedestrian,COLLEGE ST,COLLEGE ST ,Cory Nicholls,609,5-Oct-25,"Two-Way , Not Divided",Dry,Dark - Lighted,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,No Controls,2,1,Non-Incapacitating,,41.82552,-71.40821,1,,,,1
928781,2025-00080660,5-Oct-25,22:26,Pedestrian,RANDALL ST,NORTH MAIN ST,Patrick Hourahan,243,5-Oct-25,"Two-Way , Not Divided",Dry,Dark - Lighted,Clear,Not a Collision Between Two Motor Vehicles in Transport,"Yes, M/V and Driver Left Scene",Traffic Control Signal,1,1,Complains Of Pain,,41.83776,-71.41013,1,,,,1
928845,2025-00080390,5-Oct-25,1:36,Pedestrian,POTTERS AVE,ELMWOOD AVE ,Ralph Abenante,511,7-Oct-25,"Two-Way, Divided, Unprotected (painted>4feet) Medium",Dry,Dark - Lighted,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,No Controls,5,1,Non-Incapacitating,,41.80151,-71.42635,1,,,,1
929252,2025-00084762,5-Oct-25,15:30,Pedestrian,WASHINGTON ST,DEAN ST ,J Clancy,999,21-Oct-25,"Two-Way , Not Divided",Dry,Daylight,Clear,Unknown,No,Unknown,1,1,Complains Of Pain,,41.81907,-71.42074,1,,,,1
928798,2025-00080806,6-Oct-25,12:06,Pedestrian,ELMWOOD AVE,EARL ST ,Victor Tavarez,564,6-Oct-25,"Two-Way, Divided, Unprotected (painted>4feet) Medium",Dry,Daylight,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,No Controls,3,1,Complains Of Pain,,41.79829,-71.42622,1,,,,1
928843,2025-00081161,7-Oct-25,15:00,Pedestrian,CRANSTON ST,FRICKER ST ,Jeffrey Gagnon,317,7-Oct-25,"Two-Way , Not Divided",Dry,Daylight,Clear,Other,"Yes, M/V and Driver Left Scene",No Controls,2,0,No Injury,,41.81684,-71.42276,1,,,,1
929384,2025-00081270,7-Oct-25,0:00,Pedestrian,DEXTER ST,CRANSTON ST ,JClancy,999,24-Oct-25,"Two-Way , Not Divided",Dry,Unknown,Clear,Other,"Yes, M/V and Driver Left Scene",Unknown,1,1,Complains Of Pain,,41.81256,-71.42957,1,,,,1
928870,2025-00081396,8-Oct-25,13:07,Pedestrian,CARTER ST,VINEYARD ST ,Raleek Byfield,375,8-Oct-25,"Two-Way, Divided, Unprotected (painted>4feet) Medium",Wet,Daylight,Rain,Not a Collision Between Two Motor Vehicles in Transport,No,Other,2,1,Complains Of Pain,,41.79991,-71.42889,1,,X,,1
928907,2025-00081702,9-Oct-25,15:19,Pedestrian,114 GEORGE ST,THAYER ST,Andrew Brodeur,158,9-Oct-25,"Two-Way , Not Divided",Dry,Daylight,Clear,Not a Collision Between Two Motor Vehicles in Transport,"Yes, M/V and Driver Left Scene",No Controls,1,0,No Injury,2,,,1,,,,1
928908,2025-00081755,9-Oct-25,18:29,Pedestrian,CAMDEN AVE,CHALKSTONE AVE ,Ian Quinn,102,9-Oct-25,One-Way Trafficway,Dry,Dark - Lighted,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,No Controls,4,1,Complains Of Pain,1,41.8353,-71.42536,1,,,,1
928916,2025-00081891,10-Oct-25,9:00,Pedestrian,DELAINE ST,VALLEY ST ,Raleek Byfield,375,10-Oct-25,"Two-Way , Not Divided",Dry,Daylight,Clear,"Sideswipe, Same Direction","Yes, M/V and Driver Left Scene",Pavement Markings,2,0,No Injury,,41.81951,-71.44053,1,,,,1
928921,2025-00081923,10-Oct-25,11:28,Pedestrian,DOYLE AVE,HOPE ST ,Domingo Diaz,519,10-Oct-25,"Two-Way , Not Divided",Dry,Daylight,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,No Controls,3,1,Complains Of Pain,,41.83877,-71.40054,1,,,,1
928922,2025-00081929,10-Oct-25,11:41,Other,BROAD ST,CAHIR ST ,Raleek Byfield,375,10-Oct-25,"Two-Way, Divided, Unprotected (painted>4feet) Medium",Dry,Daylight,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,Traffic Control Signal,4,1,Complains Of Pain,,41.81692,-71.41795,,1,,,1
928943,2025-00082145,10-Oct-25,0:33,Other,BRANCH AVE,BRANCH AVE EXIT 24 ,Ralph Abenante,511,11-Oct-25,"Two-Way, Divided, Positive Median Barrier",Dry,Dark - Lighted,Cloudy,Not a Collision Between Two Motor Vehicles in Transport,No,Traffic Control Signal,2,2,Non-Incapacitating,,41.84629,-71.41157,,1,,,1
928977,2025-00082027,10-Oct-25,17:08,Other,DEXTER ST,BELLEVUE ST,Ruben Morales,685,12-Oct-25,"Two-Way , Not Divided",Dry,Daylight,Clear,"Sideswipe, Same Direction","Yes, M/V and Driver Left Scene",No Controls,2,0,No Injury,,,,,,,,2
929224,2025-00084479,12-Oct-25,14:30,Pedestrian,POINT ST,S WATER ST ,J Clancy,999,20-Oct-25,Unknown,Dry,Daylight,Clear,Unknown,No,Unknown,2,1,Complains Of Pain,,41.81864,-71.4017,1,,,,1
928995,2025-00082787,13-Oct-25,12:09,Bicycle,CHAD BROWN ST,CAMDEN AVE ,Raleek Byfield,375,13-Oct-25,"Two-Way , Not Divided",Wet,Daylight,Rain,Angle (Front - to - Side) Right Angle (Includes Broadside),No,Stop Signs,3,1,Complains Of Pain,,41.83888,-71.42671,,1,,,1
929011,2025-00082881,13-Oct-25,20:40,Pedestrian,MERCY ST,POCASSET AVE ,Lucas Ramalho,507,14-Oct-25,"Two-Way , Not Divided",Wet,Dark - Lighted,Rain,Not a Collision Between Two Motor Vehicles in Transport,No,Pavement Markings,2,1,Complains Of Pain,,41.80854,-71.45566,1,,,,1
929048,2025-00083118,14-Oct-25,19:56,Bicycle,MOOREFIELD ST,POCASSET AVE ,Tyler Calandra,418,14-Oct-25,"Two-Way , Not Divided",Dry,Daylight,Clear,Other,No,No Controls,3,0,No Injury,,41.80696,-71.45682,,1,,,1
929187,2025-00082993,14-Oct-25,10:58,Pedestrian,EATON ST,SMITH ST ,Raleek Byfield,375,19-Oct-25,"Two-Way , Not Divided",Dry,Dawn,Clear,Not a Collision Between Two Motor Vehicles in Transport,"Yes, M/V and Driver Left Scene",No Controls,2,1,Complains Of Pain,,41.84365,-71.44728,1,,,,1
929066,2025-00083307,15-Oct-25,15:38,Bicycle,850 MANTON AVE,,Colby Berciano,671,15-Oct-25,Unknown,Dry,Daylight,Clear,Angle (Front - to - Side) Right Angle (Includes Broadside),No,No Controls,3,0,No Injury,,,,,,,,1
929069,2025-00083335,15-Oct-25,16:59,Other,FAIROAKS AVE,WYNDHAM AVE ,Ian Quinn,102,15-Oct-25,"Two-Way , Not Divided",Dry,Daylight,Clear,"Sideswipe, Same Direction","Yes, M/V and Driver Left Scene",No Controls,2,0,Unknown,,41.84067,-71.43781,,,,,2
929103,2025-00083586,16-Oct-25,16:50,Pedestrian,BROAD ST,PEARL ST ,Raymond Criner,340,16-Oct-25,"Two-Way , Not Divided",Dry,Daylight,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,Pavement Markings,3,1,Complains Of Pain,,41.81475,-71.42095,1,,,,1
929138,2025-00083840,17-Oct-25,15:15,Pedestrian,ONTARIO ST,NIAGARA ST ,David Girard,61,17-Oct-25,"Two-Way , Not Divided",Dry,Daylight,Clear,Unknown,No,Stop Signs,2,2,Complains Of Pain,,41.79989,-71.41934,1,,,,1
929148,2025-00083937,17-Oct-25,19:24,Pedestrian,RANDALL ST,CHARLES ST ,Lucas Ramalho,507,17-Oct-25,"Two-Way , Not Divided",Dry,Dark - Lighted,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,No Controls,2,1,Non-Incapacitating,,41.83702,-71.41107,1,,,,1
929172,2025-00084190,18-Oct-25,16:22,Bicycle,PITMAN ST,E RIVER ST ,Eder Delgado,580,18-Oct-25,"Two-Way , Not Divided",Dry,Daylight,Clear,Angle (Front - to - Side) Right Angle (Includes Broadside),No,No Controls,2,1,Complains Of Pain,,41.82682,-71.38252,,1,,,1
929184,2025-00084266,18-Oct-25,21:05,Pedestrian,FOUNTAIN ST,EMPIRE ST ,Lucas Ramalho,507,19-Oct-25,"Two-Way , Not Divided",Dry,Dark - Lighted,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,Traffic Control Signal,4,1,Complains Of Pain,,41.82234,-71.41712,1,,,,1
929190,2025-00084492,19-Oct-25,14:01,Other,HAWKINS ST,BRANCH AVE ,Raleek Byfield,375,19-Oct-25,One-Way Trafficway,Dry,Daylight,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,Traffic Control Signal,2,1,Complains Of Pain,,41.8509,-71.42142,,1,,,1
929255,2025-00084703,19-Oct-25,16:44,Pedestrian,CORLISS ST,,J Clancy,999,21-Oct-25,Unknown,Dry,Daylight,Clear,Unknown,No,Unknown,2,1,Complains Of Pain,,,,1,,,,1
929331,2025-00084549,19-Oct-25,18:22,Pedestrian,WESTMINSTER ST,BOUGH ST ,Terrence Gibson,610,22-Oct-25,"Two-Way , Not Divided",Dry,Dark - Lighted,Clear,Not a Collision Between Two Motor Vehicles in Transport,"Yes, M/V and Driver Left Scene",No Controls,1,0,No Injury,,41.81656,-71.44159,1,,,,1
