row_number	crash_date	crash_report_id	crash_time	collision_type	count_pedestrian	count_bicycle	scooter	wheel_chair	number_of_vehicles	street_or_highway	nearest_intersection	report_date	type_of_roadway	road_surface_condition	light_condition	weather_condition	manner_of_impact	hit_and_run	traffic_control	person_count	injury_count	most_serious_injury	number_of_lanes	lat_raw	lon_raw	has_st_number	is_intersection_null	address_sent_to_geocoder	is_address_blank	lon_api_first_try	lat_api_first_try	type	loctype	address_returned_by_geocoder	address_returned_by_autocomplete	place_ids_autocompleted	lat_api_second_try	lon_api_second_try	lat_api_best	lon_api_best	api_coord_conf	distance_btwn_coords_meters	best_coordinate_set	correct_coordinates	corrected_lat	corrected_lon	manually_qaed_record	street_intersects_self	best_coordinate_set_expanded	final_lat	final_lon
1607	2017-07-06	590468	17:32:00	Pedestrian	1	NA	FALSE	FALSE	1	W EXCHANGE ST	W EXCHANGE ST EXIT 22A	7/6/17	One-Way Trafficway	Dry	Daylight	Clear	Rear - to - Side	No	Traffic Control Signal	3	1	Complains Of Pain	NA	41.82485	-71.41611	FALSE	FALSE	W Exchange Street and W Exchange St Exit 22a, Providence, RI, USA	FALSE	-71.4202531	41.825222	route	geometric_center	w exchange st, providence, ri 02903, usa	NA	NA	NA	NA	41.825222	-71.4202531	Med	346.1707955	Raw	NA	NA	NA	TRUE	FALSE	Raw	41.82485	-71.41611
1608	2017-07-06	590547	22:15:00	Pedestrian	1	NA	FALSE	TRUE	1	DOUGLAS AVE	PUMGANSETT ST	7/7/17	Two-Way , Not Divided	Dry	Dark - Lighted	Clear	Other	No	No Controls	3	1	Non-Incapacitating	2	41.83977	-71.4263	FALSE	FALSE	Douglas Ave and Pumgansett Street, Providence, RI, USA	FALSE	-71.4263948	41.839878	intersection	geometric_center	pumgansett st & douglas ave, providence, ri 02908, usa	NA	NA	NA	NA	41.839878	-71.4263948	Med High	14.36504588	NA	NA	NA	NA	FALSE	FALSE	Raw	41.83977	-71.4263
1609	2017-07-06	590681	NA	Pedestrian	1	NA	FALSE	FALSE	1	343 BROAD ST	BROAD ST	7/7/17	Two-Way , Not Divided	Dry	Dark - Lighted	Clear	Not a Collision Between Two Motor Vehicles in Transport	Yes, Driver Left Scene	No Controls	2	1	Complains Of Pain	NA	41.81402	-71.42137	TRUE	FALSE	343 Broad Street, Providence, RI, USA	FALSE	-71.4221475	41.813852	premise	rooftop	343 broad st, providence, ri 02907, usa	NA	NA	NA	NA	41.813852	-71.4221475	High	67.16384119	NA	NA	NA	NA	FALSE	FALSE	Raw	41.81402	-71.42137
1606	2017-07-08	590953	12:44:00	Pedestrian	1	NA	FALSE	FALSE	1	BROADWAY	DEAN ST	7/8/17	Two-Way , Not Divided	Dry	Daylight	Clear	Not a Collision Between Two Motor Vehicles in Transport	No	No Controls	4	1	Complains Of Pain	NA	41.82132	-71.4229	FALSE	FALSE	Broadway and Dean Street, Providence, RI, USA	FALSE	-71.4242155	41.8234078	route	geometric_center	dean st, providence, ri, usa	Broadway & Dean Street, Providence, RI, USA	EitCcm9hZHdheSAmIERlYW4gU3RyZWV0LCBQcm92aWRlbmNlLCBSSSwgVVNBImYiZAoUChIJCcRZtQxF5IkRWJynngBsfzMSFAoSCQnEWbUMReSJEVicp54AbH8zGhQKEgmlteWGdUXkiREawjOx16RvsxoUChIJWwZsfgxF5IkRyLSf36DnQOQiCg38cO0YFWLJbdU	41.821414	-71.422531	41.821414	-71.422531	Med	32.3506961	NA	NA	NA	NA	FALSE	FALSE	Raw	41.82132	-71.4229
1605	2017-07-09	591224	22:39:00	Pedestrian	1	NA	FALSE	FALSE	1	BROADWAY	VINTON ST	7/9/17	Two-Way, Divided, Unprotected (painted>4feet) Medium	Dry	Dark - Lighted	Clear	Not a Collision Between Two Motor Vehicles in Transport	No	No Controls	3	1	Complains Of Pain	NA	41.82007	-71.42819	FALSE	FALSE	Broadway and Vinton Street, Providence, RI, USA	FALSE	-71.4285663	41.8207514	route	geometric_center	vinton st, providence, ri, usa	Broadway & Vinton Street, Providence, RI, USA	Ei1Ccm9hZHdheSAmIFZpbnRvbiBTdHJlZXQsIFByb3ZpZGVuY2UsIFJJLCBVU0EiZiJkChQKEglF5rYLdUXkiRHipmasZ-JhnRIUChIJRea2C3VF5IkR4qZmrGfiYZ0aFAoSCaW15YZ1ReSJERrCM7HXpG-zGhQKEgnN2QdAdUXkiRHzHzv0hMO0lyIKDVg97RgVUexs1Q	41.820092	-71.4281903	41.820092	-71.4281903	Med	2.449155255	NA	NA	NA	NA	FALSE	FALSE	Raw	41.82007	-71.42819
1604	2017-07-12	591972	17:13:00	Pedestrian	1	NA	FALSE	FALSE	1	BROAD ST	EARLY ST	7/12/17	Two-Way , Not Divided	Wet	Daylight	Rain	Not a Collision Between Two Motor Vehicles in Transport	No	No Controls	3	1	Complains Of Pain	NA	41.79542	-71.41121	FALSE	FALSE	Broad Street and Early Street, Providence, RI, USA	FALSE	-71.4132727	41.7947406	route	geometric_center	early st, providence, ri, usa	Broad Street & Early Street, Providence, RI, USA	EjBCcm9hZCBTdHJlZXQgJiBFYXJseSBTdHJlZXQsIFByb3ZpZGVuY2UsIFJJLCBVU0EiZiJkChQKEgmXU933i0_kiREGVbKb8h8HNxIUChIJl1Pd94tP5IkRBlWym_IfBzcaFAoSCYPefdWMT-SJESyiypOYSwijGhQKEgnvKWa8jk_kiRGRtjQvItEbESIKDWN86RgVooBv1Q	41.7954915	-71.4112862	41.7954915	-71.4112862	Med	10.16582029	NA	NA	NA	NA	FALSE	FALSE	Raw	41.79542	-71.41121
1603	2017-07-14	592392	21:34:00	Pedestrian	1	NA	FALSE	FALSE	1	CHALKSTONE AVE	DOUGLAS AVE	7/14/17	Two-Way , Not Divided	Dry	Dark - Lighted	Clear	Other	No	No Controls	5	1	Complains Of Pain	NA	41.83625	-71.42075	FALSE	FALSE	Chalkstone Ave and Douglas Ave, Providence, RI, USA	FALSE	-71.4202644	41.8363536	intersection	geometric_center	chalkstone ave & douglas ave, providence, ri 02908, usa	NA	NA	NA	NA	41.8363536	-71.4202644	Med High	41.89382307	NA	NA	NA	NA	FALSE	FALSE	Raw	41.83625	-71.42075
1602	2017-07-15	592555	18:27:00	Bicycle	NA	1	FALSE	FALSE	1	PUBLIC ST	PRAIRIE AVE	7/15/17	Two-Way , Not Divided	Dry	Daylight	Clear	Other	Yes, M/V and Driver Left Scene	Traffic Control Signal	2	1	Complains Of Pain	NA	41.80556	-71.41481	FALSE	FALSE	Public Street and Prairie Ave, Providence, RI, USA	FALSE	-71.414812	41.8055601	intersection	geometric_center	public st & prairie ave, providence, ri 02907, usa	NA	NA	NA	NA	41.8055601	-71.414812	Med High	0.166330547	NA	NA	NA	NA	FALSE	FALSE	Raw	41.80556	-71.41481
1600	2017-07-16	592707	11:39:00	Bicycle	NA	1	FALSE	FALSE	1	N MAIN ST	CEMETERY ST	7/16/17	Two-Way , Not Divided	Dry	Daylight	Clear	Not a Collision Between Two Motor Vehicles in Transport	No	Traffic Control Signal	4	1	Complains Of Pain	NA	41.84681	-71.40519	FALSE	FALSE	N Main Street and Cemetery Street, Providence, RI, USA	FALSE	-71.4043938	41.851482	route	geometric_center	cemetery st, providence, ri 02904, usa	North Main Street & Cemetery Street, Providence, RI, USA	EjhOb3J0aCBNYWluIFN0cmVldCAmIENlbWV0ZXJ5IFN0cmVldCwgUHJvdmlkZW5jZSwgUkksIFVTQSJmImQKFAoSCQXq4fjCROSJEWmmy9KX7dmWEhQKEgkF6uH4wkTkiRFppsvSl-3ZlhoUChIJ-fpBPd5E5IkRX9etvg1cIz8aFAoSCf3n8BbCROSJEatTgueuydGOIgoNAqnxGBX-pnDV	41.8490626	-71.4037506	41.8490626	-71.4037506	Med	277.7169166	Raw	NA	NA	NA	TRUE	FALSE	Raw	41.84681	-71.40519
1601	2017-07-16	592765	15:21:00	Pedestrian	1	NA	FALSE	FALSE	1	DOUGLAS AVE	DOUGLAS AVE	7/16/17	Two-Way , Not Divided	Dry	Daylight	Clear	Not a Collision Between Two Motor Vehicles in Transport	No	No Controls	2	1	Complains Of Pain	NA	41.83717	-71.4223	FALSE	FALSE	Douglas Ave and Douglas Ave, Providence, RI, USA	FALSE	-71.4649957	41.8715442	intersection	geometric_center	douglas turnpike & douglas ave, north providence, ri 02904, usa	NA	NA	NA	NA	41.8715442	-71.4649957	Med High	5212.9477	Raw	NA	NA	NA	TRUE	TRUE	Raw	41.83717	-71.4223
1599	2017-07-19	593649	10:07:00	Pedestrian	1	NA	FALSE	FALSE	1	978 Manton Ave	HERSCHEL ST	7/19/17	Two-Way , Not Divided	Dry	Daylight	Clear	Not a Collision Between Two Motor Vehicles in Transport	Yes, Driver Left Scene	No Controls	3	1	Complains Of Pain	2	41.83335	-71.46952	TRUE	FALSE	978 Manton Ave, Providence, RI, USA	FALSE	-71.4694665	41.8332348	premise	rooftop	978 manton ave, providence, ri 02909, usa	NA	NA	NA	NA	41.8332348	-71.4694665	High	13.57004139	NA	NA	NA	NA	FALSE	FALSE	Raw	41.83335	-71.46952
1598	2017-07-20	594468	17:48:00	Bicycle	NA	1	FALSE	FALSE	1	WESTMINSTER ST	BARTON ST	7/20/17	Two-Way , Not Divided	Wet	Daylight	Rain	Not a Collision Between Two Motor Vehicles in Transport	No	Traffic Control Signal	2	1	Complains Of Pain	NA	41.81592	-71.43653	FALSE	FALSE	Westminster Street and Barton Street, Providence, RI, USA	FALSE	-71.4365339	41.8159344	intersection	geometric_center	barton st & westminster st, providence, ri 02909, usa	NA	NA	NA	NA	41.8159344	-71.4365339	Med High	1.635330376	NA	NA	NA	NA	FALSE	FALSE	Raw	41.81592	-71.43653
1597	2017-07-23	595305	21:01:00	Bicycle	NA	1	FALSE	FALSE	1	Cranston Street	WALDO ST	7/24/17	Two-Way, Divided, Unprotected (painted>4feet) Medium	Dry	Dark - Lighted	Cloudy	Not a Collision Between Two Motor Vehicles in Transport	Yes, M/V and Driver Left Scene	No Controls	1	1	Complains Of Pain	NA	41.80634	-71.4363	FALSE	FALSE	Cranston Street and Waldo Street, Providence, RI, USA	FALSE	-71.4363086	41.8063492	intersection	geometric_center	cranston st & waldo st, providence, ri 02909, usa	NA	NA	NA	NA	41.8063492	-71.4363086	Med High	1.248238421	NA	NA	NA	NA	FALSE	FALSE	Raw	41.80634	-71.4363
1595	2017-07-24	595568	13:53:00	Pedestrian	1	NA	FALSE	FALSE	1	DEXTER ST	POTTERS AVE	7/24/17	Two-Way , Not Divided	Wet	Daylight	Rain	Not a Collision Between Two Motor Vehicles in Transport	No	No Controls	2	1	Complains Of Pain	NA	41.80187	-71.43094	FALSE	FALSE	Dexter Street and Potters Ave, Providence, RI, USA	FALSE	-71.4305866	41.8024973	intersection	geometric_center	potters ave & dexter st, providence, ri 02907, usa	NA	NA	NA	NA	41.8024973	-71.4305866	Med High	75.73875015	NA	NA	NA	NA	FALSE	FALSE	Raw	41.80187	-71.43094
1596	2017-07-24	595747	19:29:00	Pedestrian	1	NA	FALSE	FALSE	1	244 UNION AVE	NA	7/24/17	Two-Way , Not Divided	Wet	Dusk	Rain	Not a Collision Between Two Motor Vehicles in Transport	Yes, M/V and Driver Left Scene	No Controls	2	1	Complains Of Pain	2	41.80752	-71.44491	TRUE	TRUE	244 Union Ave, Providence, RI, USA	FALSE	-71.4448017	41.8073879	premise	rooftop	244 union ave, providence, ri 02909, usa	NA	NA	NA	NA	41.8073879	-71.4448017	High	17.23369608	NA	NA	NA	NA	FALSE	FALSE	Raw	41.80752	-71.44491
1594	2017-07-25	595993	1:00:00	Bicycle	NA	1	FALSE	FALSE	1	SERVICE ROAD 3	WESTMINSTER ST	7/25/17	Two-Way , Not Divided	Wet	Dark - Lighted	Rain	Not a Collision Between Two Motor Vehicles in Transport	No	Stop Signs	3	1	Complains Of Pain	NA	41.81632	-71.44059	FALSE	FALSE	Service Road 3 and Westminster Street, Providence, RI, USA	FALSE	-71.4089265	41.8252921	street_address	range_interpolated	3 westminster st, providence, ri 02903, usa	NA	NA	NA	NA	41.8252921	-71.4089265	Med High	2810.246105	Raw	NA	NA	NA	TRUE	FALSE	Raw	41.81632	-71.44059
1593	2017-07-26	596415	15:58:00	Bicycle	NA	1	FALSE	FALSE	1	TRASK ST	EDDY ST	7/26/17	Two-Way , Not Divided	Dry	Daylight	Clear	Other	Yes, M/V and Driver Left Scene	No Controls	2	1	Complains Of Pain	NA	41.8052	-71.40714	FALSE	FALSE	Trask Street and Eddy Street, Providence, RI, USA	FALSE	-71.4071353	41.805202	intersection	geometric_center	trask st & eddy st, providence, ri 02905, usa	NA	NA	NA	NA	41.805202	-71.4071353	Med High	0.449076978	NA	NA	NA	NA	FALSE	FALSE	Raw	41.8052	-71.40714
1591	2017-07-27	596853	14:59:00	Other	NA	1	TRUE	FALSE	1	Hartford Ave	EDNA ST	7/27/17	Two-Way, Divided, Unprotected (painted>4feet) Medium	Wet	Daylight	Cloudy	Angle (Front - to - Side) Right Angle (Includes Broadside)	No	No Controls	3	1	Complains Of Pain	NA	41.81685	-71.4455	FALSE	FALSE	Hartford Ave and Edna Street, Providence, RI, USA	FALSE	-71.4465023	41.8169568	intersection	geometric_center	hartford ave & edna st, providence, ri 02909, usa	NA	NA	NA	NA	41.8169568	-71.4465023	Med High	84.00053141	NA	NA	NA	NA	FALSE	FALSE	Raw	41.81685	-71.4455
1592	2017-07-27	597125	21:20:00	Bicycle	NA	1	FALSE	FALSE	1	NEWARK ST	ACADEMY AVE	7/27/17	Two-Way , Not Divided	Dry	Dark - Lighted	Clear	Other	No	No Controls	2	1	Complains Of Pain	NA	41.8254	-71.44256	FALSE	FALSE	Newark Street and Academy Ave, Providence, RI, USA	FALSE	-71.4434441	41.8254949	intersection	geometric_center	academy ave & newark st, providence, ri 02908, usa	NA	NA	NA	NA	41.8254949	-71.4434441	Med High	74.09575267	NA	NA	NA	NA	FALSE	FALSE	Raw	41.8254	-71.44256
1590	2017-07-28	597200	9:57:00	Bicycle	NA	1	FALSE	FALSE	2	OLNEYVILLE SQ	MANTON AVE	7/28/17	Two-Way , Not Divided	Dry	Daylight	Clear	Angle (Front - to - Side) Same Direction	Yes, M/V and Driver Left Scene	Traffic Control Signal	1	1	Complains Of Pain	NA	41.81676	-71.44324	FALSE	FALSE	Olneyville Sq and Manton Ave, Providence, RI, USA	FALSE	-71.442835	41.816834	establishment	geometric_center	olneyville square, providence, ri 02909, usa	NA	NA	NA	NA	41.816834	-71.442835	Med	34.59557574	NA	NA	NA	NA	FALSE	FALSE	Raw	41.81676	-71.44324
1589	2017-07-30	597822	19:35:00	Bicycle	NA	NA	FALSE	FALSE	2	HOPE ST	BLACKSTONE BLVD	7/30/17	Two-Way , Not Divided	Dry	Daylight	Clear	Rear End(Front-to-Rear)	Yes, M/V and Driver Left Scene	No Controls	4	2	Complains Of Pain	2	41.85622	-71.39145	FALSE	FALSE	Hope Street and Blackstone Blvd, Providence, RI, USA	FALSE	-71.3915342	41.8561535	intersection	geometric_center	hope st & blackstone blvd, providence, ri 02906, usa	NA	NA	NA	NA	41.8561535	-71.3915342	Med High	10.1754159	NA	NA	NA	NA	FALSE	FALSE	Raw	41.85622	-71.39145
1588	2017-08-01	598305	11:55:00	Pedestrian	1	NA	FALSE	FALSE	1	N MAIN ST	WALGREENS PHARMACY PARKING LOT	8/1/17	Unknown	Dry	Daylight	Clear	Not a Collision Between Two Motor Vehicles in Transport	No	No Controls	4	1	Complains Of Pain	NA	41.85174	-71.40213	FALSE	FALSE	N Main Street and Walgreens Pharmacy Parking Lot, Providence, RI, USA	FALSE	-71.4128343	41.8239891	locality	approximate	providence, ri, usa	NA	NA	NA	NA	41.8239891	-71.4128343	Med	3214.251511	Raw	NA	NA	NA	TRUE	FALSE	Raw	41.85174	-71.40213
1587	2017-08-03	599527	12:00:00	Pedestrian	1	NA	FALSE	FALSE	1	BARROWS ST	HARLAM ST	8/3/17	Two-Way, Divided, Unprotected (painted>4feet) Medium	Dry	Daylight	Clear	Other	No	No Controls	3	1	Complains Of Pain	NA	41.81226	-71.45721	FALSE	FALSE	Barrows Street and Harlam Street, Providence, RI, USA	FALSE	-71.4570581	41.8122	intersection	geometric_center	harlam st & barrows st, providence, ri 02909, usa	NA	NA	NA	NA	41.8122	-71.4570581	Med High	14.26363084	NA	NA	NA	NA	FALSE	FALSE	Raw	41.81226	-71.45721
1586	2017-08-04	599821	19:19:00	Bicycle	NA	1	FALSE	FALSE	1	CARPENTER ST	DEAN ST	8/4/17	Two-Way , Not Divided	Dry	Daylight	Clear	Not a Collision Between Two Motor Vehicles in Transport	No	Stop Signs	3	0	No Injury	NA	41.82061	-71.42189	FALSE	FALSE	Carpenter Street and Dean Street, Providence, RI, USA	FALSE	-71.4218937	41.8206276	intersection	geometric_center	carpenter st & dean st, providence, ri 02903, usa	NA	NA	NA	NA	41.8206276	-71.4218937	Med High	1.983121996	NA	NA	NA	NA	FALSE	FALSE	Raw	41.82061	-71.42189
1583	2017-08-05	599944	2:26:00	Pedestrian	1	NA	FALSE	FALSE	1	BROAD ST	HARVARD AVE	8/5/17	Two-Way , Not Divided	Dry	Dark - Lighted	Cloudy	Other	Yes, M/V and Driver Left Scene	No Controls	3	1	Incapacitating	NA	41.80872	-71.42072	FALSE	FALSE	Broad Street and Harvard Ave, Providence, RI, USA	FALSE	-71.4195976	41.8086139	route	geometric_center	harvard ave, providence, ri 02907, usa	Broad Street & Harvard Ave, Providence, RI, USA	Ei9Ccm9hZCBTdHJlZXQgJiBIYXJ2YXJkIEF2ZSwgUHJvdmlkZW5jZSwgUkksIFVTQSJmImQKFAoSCX17gAZ7ReSJEfAd7KV6lYkhEhQKEgl9e4AGe0XkiRHwHeylepWJIRoUChIJg9591YxP5IkRLKLKk5hLCKMaFAoSCRc_ESF7ReSJEZYBayjYu4EeIgoNcHzrGBUWEm7V	41.8086	-71.4206698	41.8086	-71.4206698	Med	13.99268489	NA	NA	NA	NA	FALSE	FALSE	Raw	41.80872	-71.42072
1584	2017-08-05	600049	14:17:00	Pedestrian	1	NA	FALSE	FALSE	1	24 Corliss St	CHARLES ST	8/5/17	One-Way Trafficway	Dry	Daylight	Clear	Not a Collision Between Two Motor Vehicles in Transport	Yes, M/V and Driver Left Scene	Stop Signs	1	1	Complains Of Pain	1	41.84008	-71.41313	TRUE	FALSE	24 Corliss Street, Providence, RI, USA	FALSE	-71.4137724	41.8403059	street_address	rooftop	24 corliss st, providence, ri 02904, usa	NA	NA	NA	NA	41.8403059	-71.4137724	High	58.91339958	NA	NA	NA	NA	FALSE	FALSE	Raw	41.84008	-71.41313
1585	2017-08-05	600073	16:49:00	Bicycle	NA	1	FALSE	FALSE	1	Academy Ave/Dover St	ACADEMY AVE	8/5/17	Two-Way , Not Divided	Wet	Daylight	Rain	Not a Collision Between Two Motor Vehicles in Transport	No	Stop Signs	3	1	Complains Of Pain	NA	41.83004	-71.44416	FALSE	FALSE	Academy Ave/Dover Street and Academy Ave, Providence, RI, USA	FALSE	-71.4441731	41.8300641	intersection	geometric_center	dover st & academy ave, providence, ri 02908, usa	NA	NA	NA	NA	41.8300641	-71.4441731	Med High	2.894499716	NA	NA	NA	NA	FALSE	FALSE	Raw	41.83004	-71.44416
1582	2017-08-07	600485	13:25:00	Bicycle	NA	1	FALSE	FALSE	1	BROAD ST	OXFORD ST	8/7/17	Two-Way, Divided, Unprotected (painted>4feet) Medium	Dry	Daylight	Clear	Angle (Front - to - Side) Right Angle (Includes Broadside)	No	Traffic Control Signal	4	1	Complains Of Pain	NA	41.80042	-71.41741	FALSE	FALSE	Broad Street and Oxford Street, Providence, RI, USA	FALSE	-71.4098094	41.8023702	route	geometric_center	oxford st, providence, ri 02905, usa	Broad Street & Oxford Street, Providence, RI, USA	EjFCcm9hZCBTdHJlZXQgJiBPeGZvcmQgU3RyZWV0LCBQcm92aWRlbmNlLCBSSSwgVVNBImYiZAoUChIJh-FuDohP5IkRI2IsCmv-T0ESFAoSCYfhbg6IT-SJESNiLApr_k9BGhQKEgmD3n3VjE_kiREsosqTmEsIoxoUChIJGaMJqWFF5IkRUr1E8WrWZNciCg0WPuoYFfqPbtU	41.8004502	-71.417447	41.8004502	-71.417447	Med	4.552994598	NA	NA	NA	NA	FALSE	FALSE	Raw	41.80042	-71.41741
1578	2017-08-09	601584	6:52:00	Bicycle	NA	1	FALSE	FALSE	1	RIVER AVE	EATON ST	8/9/17	Two-Way , Not Divided	Dry	Daylight	Clear	Angle (Front - to - Side) Same Direction	No	Traffic Control Signal	2	1	Complains Of Pain	NA	41.84309	-71.4405	FALSE	FALSE	River Ave and Eaton Street, Providence, RI, USA	FALSE	-71.4405101	41.8431147	intersection	geometric_center	eaton st & river ave, providence, ri 02908, usa	NA	NA	NA	NA	41.8431147	-71.4405101	Med High	2.874337813	NA	NA	NA	NA	FALSE	FALSE	Raw	41.84309	-71.4405
1579	2017-08-09	601758	13:40:00	Pedestrian	1	NA	FALSE	FALSE	1	HARTFORD AVE	BODELL AVE	8/9/17	Two-Way, Divided, Unprotected (painted>4feet) Medium	Dry	Daylight	Clear	Not a Collision Between Two Motor Vehicles in Transport	No	Traffic Control Signal	4	1	Fatal	NA	41.81763	-71.45362	FALSE	FALSE	Hartford Ave and Bodell Ave, Providence, RI, USA	FALSE	-71.4539423	41.8176793	intersection	geometric_center	bodell ave & hartford ave, providence, ri 02909, usa	NA	NA	NA	NA	41.8176793	-71.4539423	Med High	27.29640871	NA	NA	NA	NA	FALSE	FALSE	Raw	41.81763	-71.45362
1580	2017-08-09	601836	22:02:00	Pedestrian	1	NA	FALSE	FALSE	1	FRANCIS ST	Finance Way	8/9/17	Two-Way , Not Divided	Dry	Dark - Lighted	Clear	Not a Collision Between Two Motor Vehicles in Transport	No	Traffic Control Signal	5	1	Complains Of Pain	4	41.82747	-71.4154	FALSE	FALSE	Francis Street and Finance Way, Providence, RI, USA	FALSE	-71.4141847	41.8276529	route	geometric_center	finance way, providence, ri 02903, usa	Francis Street & Finance Way, Providence, RI, USA	EjFGcmFuY2lzIFN0cmVldCAmIEZpbmFuY2UgV2F5LCBQcm92aWRlbmNlLCBSSSwgVVNBImYiZAoUChIJV0u8VBBF5IkRSbWudbN2R1USFAoSCVdLvFQQReSJEUm1rnWzdkdVGhQKEgnjCiVZEEXkiREJ12uSbA5CmxoUChIJTVXC7xBF5IkRh9pEKJ3E5UwiCg3zXO4YFdnfbtU	41.8274547	-71.4154023	41.8274547	-71.4154023	Med	1.713840533	NA	NA	NA	NA	FALSE	FALSE	Raw	41.82747	-71.4154
1581	2017-08-09	601842	23:51:00	Pedestrian	1	NA	FALSE	FALSE	1	105 SISSON ST	ACTINIA ST	8/10/17	Unknown	Dry	Dark - Lighted	Clear	Not a Collision Between Two Motor Vehicles in Transport	Yes, M/V and Driver Left Scene	No Controls	2	0	No Injury	NA	41.82846	-71.45537	TRUE	FALSE	105 Sisson Street, Providence, RI, USA	FALSE	-71.4552372	41.8284634	premise	rooftop	105 sisson st, providence, ri 02909, usa	NA	NA	NA	NA	41.8284634	-71.4552372	High	11.02214615	NA	NA	NA	NA	FALSE	FALSE	Raw	41.82846	-71.45537
1577	2017-08-10	602192	21:55:00	Bicycle	NA	1	FALSE	FALSE	1	MANTON AVE	SALMON ST	8/10/17	Two-Way , Not Divided	Dry	Dark - Lighted	Clear	Not a Collision Between Two Motor Vehicles in Transport	No	Traffic Control Signal	2	1	Complains Of Pain	NA	41.82524	-71.45427	FALSE	FALSE	Manton Ave and Salmon Street, Providence, RI, USA	FALSE	-71.4539247	41.8251097	intersection	geometric_center	salmon st & manton ave, providence, ri 02909, usa	NA	NA	NA	NA	41.8251097	-71.4539247	Med High	32.10702048	NA	NA	NA	NA	FALSE	FALSE	Raw	41.82524	-71.45427
1575	2017-08-12	602850	6:45:00	Pedestrian	1	NA	FALSE	FALSE	1	Amtrak railroad track	ricom way	8/12/17	Unknown	Wet	Daylight	Clear	Not a Collision Between Two Motor Vehicles in Transport	No	Warning Signs	3	1	Incapacitating	NA	41.81093	-71.44223	FALSE	FALSE	Amtrak Railroad Track and Ricom Way, Providence, RI, USA	FALSE	-71.4421975	41.8109564	route	geometric_center	ricom way, providence, ri 02909, usa	NA	NA	NA	NA	41.8109564	-71.4421975	Med	3.988523208	NA	NA	NA	NA	FALSE	FALSE	Raw	41.81093	-71.44223
1576	2017-08-12	602970	15:20:00	Bicycle	NA	1	FALSE	FALSE	1	1280 BROAD ST	VERNDALE ST	8/12/17	Two-Way , Not Divided	Dry	Daylight	Clear	Not a Collision Between Two Motor Vehicles in Transport	No	No Controls	2	0	No Injury	NA	41.79188	-71.40682	TRUE	FALSE	1280 Broad Street, Providence, RI, USA	FALSE	-71.4058967	41.7919484	premise	rooftop	1280 broad st, providence, ri 02905, usa	NA	NA	NA	NA	41.7919484	-71.4058967	High	77.00800752	NA	NA	NA	NA	FALSE	FALSE	Raw	41.79188	-71.40682
1574	2017-08-15	604280	19:52:00	Bicycle	NA	1	FALSE	FALSE	1	Broadway	WESTMINSTER ST	8/15/17	Two-Way, Divided, Unprotected (painted>4feet) Medium	Dry	Dark - Lighted	Clear	Other	Yes, M/V and Driver Left Scene	Traffic Control Signal	2	1	Complains Of Pain	NA	41.81675	-71.44128	FALSE	FALSE	Broadway and Westminster Street, Providence, RI, USA	FALSE	-71.4257801	41.8171825	route	geometric_center	westminster st, providence, ri, usa	Broadway & Westminster Street, Providence, RI, USA	EjJCcm9hZHdheSAmIFdlc3RtaW5zdGVyIFN0cmVldCwgUHJvdmlkZW5jZSwgUkksIFVTQSJmImQKFAoSCU9CN4WaReSJEVrL1h0eYrSAEhQKEglPQjeFmkXkiRFay9YdHmK0gBoUChIJpbXlhnVF5IkRGsIzsdekb7MaFAoSCf17EuZ0ReSJEcWGNOX-huwAIgoNWb7sGBWC92rV	41.8168409	-71.441011	41.8168409	-71.441011	Med	24.50425752	NA	NA	NA	NA	FALSE	FALSE	Raw	41.81675	-71.44128
1573	2017-08-16	604855	15:31:00	Pedestrian	1	NA	FALSE	FALSE	1	100 FRANCIS ST	NA	8/16/17	Two-Way , Not Divided	Dry	Daylight	Clear	Not a Collision Between Two Motor Vehicles in Transport	Yes, M/V and Driver Left Scene	No Controls	1	1	Complains Of Pain	NA	41.82971	-71.41594	TRUE	TRUE	100 Francis Street, Providence, RI, USA	FALSE	-71.415882	41.8260966	street_address	rooftop	100 francis st, providence, ri 02903, usa	NA	NA	NA	NA	41.8260966	-71.415882	High	402.270619	Raw	NA	NA	NA	TRUE	FALSE	Raw	41.82971	-71.41594
1572	2017-08-17	605505	19:38:00	Bicycle	1	NA	FALSE	FALSE	1	CHARLES ST	NAHANT ST	8/17/17	Two-Way , Not Divided	Dry	Dusk	Clear	Not a Collision Between Two Motor Vehicles in Transport	No	No Controls	3	1	Non-Incapacitating	NA	41.85276	-71.42037	FALSE	FALSE	Charles Street and Nahant Street, Providence, RI, USA	FALSE	-71.4211119	41.8527069	route	geometric_center	nahant st, providence, ri 02904, usa	Charles Street & Nahant St, Providence, RI, USA	Ei9DaGFybGVzIFN0cmVldCAmIE5haGFudCBTdCwgUHJvdmlkZW5jZSwgUkksIFVTQSJmImQKFAoSCR1V6K_xROSJEfMeuKGxMyNrEhQKEgkdVeiv8UTkiRHzHrihsTMjaxoUChIJdQvObPFE5IkRy2TLLjVV_TIaFAoSCee3NgbxROSJEdJT60GMWPzIIgoNmjnyGBWgHm7V	41.8527642	-71.4203488	41.8527642	-71.4203488	Med	1.818968515	NA	NA	NA	NA	FALSE	FALSE	Raw	41.85276	-71.42037
