row_number	crash_date	crash_report_id	crash_time	type_of_collision	collision_type	street_or_highway	nearest_intersection	report_date	type_of_roadway	road_surface_condition	light_condition	weather_condition	manner_of_impact	hit_and_run	traffic_control	person_count	injury_count	most_serious_injury	number_of_vehicles	number_of_lanes	lat_raw	lon_raw	has_st_number	is_intersection_null	address_sent_to_geocoder	is_address_blank	lon_api_first_try	lat_api_first_try	type	loctype	address_returned_by_geocoder	address_returned_by_autocomplete	place_ids_autocompleted	lat_api_second_try	lon_api_second_try	lat_api_best	lon_api_best	distance_btwn_coords_meters
645	2025-06-04	924893	08:36:00	Vehicle - Pedestrian	Pedestrian	Butler Dr	BLACKSTONE BLVD	2025-06-04	Two-Way, Not Divided With a Continuous Left Turn Lane	Dry	Daylight	Clear	Sidwswipe, Opposite Direction	Yes, M/V and Driver Left Scene	No Controls	2	1	Complains Of Pain	1	NA	41.84616	-71.38673	FALSE	FALSE	Butler Dr and Blackstone Blvd, Providence, RI, USA	FALSE	-71.3870999	41.8450084	route	geometric_center	blackstone blvd, providence, ri 02906, usa	NA	NA	NA	NA	41.8450084	-71.3870999	131.81437221617236
651	2025-06-04	924886	08:53:00	Vehicle - Pedestrian	Pedestrian	HOLLYWOOD RD	PARADE ST	2025-06-04	Two-Way , Not Divided	Dry	Daylight	Clear	Not a Collision Between Two Motor Vehicles in Transport	No	Pavement Markings	2	1	Complains Of Pain	1	NA	41.81577	-71.43307	FALSE	FALSE	Hollywood Rd and Parade Street, Providence, RI, USA	FALSE	-71.4330927	41.8157878	intersection	geometric_center	hollywood rd & parade st, providence, ri 02909, usa	NA	NA	NA	NA	41.8157878	-71.4330927	2.7337115766606868
660	2025-06-04	924904	13:22:00	Vehicle - Pedestrian	Scooter	BRANCH AVE	OLMSTEAD WAY	2025-06-04	Two-Way , Not Divided	Dry	Daylight	Clear	Not a Collision Between Two Motor Vehicles in Transport	No	No Controls	2	1	Non-Incapacitating	1	NA	41.8539	-71.42974	FALSE	FALSE	Branch Ave and Olmstead Way, Providence, RI, USA	FALSE	-71.4300791	41.8540097	intersection	geometric_center	branch ave & olmsted way, providence, ri 02904, usa	NA	NA	NA	NA	41.8540097	-71.4300791	30.654266026809527
678	2025-06-03	924874	14:49:00	Vehicle - Pedestrian	Pedestrian	CANTON ST	ANDEM ST	2025-06-03	Two-Way , Not Divided	Dry	Daylight	Clear	Other	No	Stop Signs	2	0	No Injury	1	NA	41.8304	-71.44217	FALSE	FALSE	Canton Street and Andem Street, Providence, RI, USA	FALSE	-71.4422226	41.8305988	intersection	geometric_center	canton st & andem st, providence, ri 02908, usa	NA	NA	NA	NA	41.8305988	-71.4422226	22.556295747803713
683	2025-06-02	925319	13:58:00	Vehicle - Pedestrian	Bicycle	BROAD ST	SERVICE ROAD 7	2025-06-19	Two-Way , Not Divided	Dry	Daylight	Clear	Not a Collision Between Two Motor Vehicles in Transport	No	Traffic Control Signal	3	0	No Injury	1	NA	41.81736	-71.41696	FALSE	FALSE	Broad Street and Service Road 7, Providence, RI, USA	FALSE	-71.41696619999999	41.8173751	intersection	geometric_center	service rd 1 & broad st, providence, ri 02903, usa	NA	NA	NA	NA	41.8173751	-71.41696619999999	1.7578643094737676
694	2025-06-02	924858	21:07:00	Vehicle - Pedestrian	Pedestrian	MEMORIAL BLVD	EXIT 22A  (RT )	2025-06-02	Two-Way, Divided, Positive Median Barrier	Dry	Dark - Lighted	Clear	Not a Collision Between Two Motor Vehicles in Transport	Yes, M/V and Driver Left Scene	Traffic Control Signal	2	1	Complains Of Pain	1	NA	41.82578	-71.41522	FALSE	FALSE	Memorial Blvd and Exit 22a  (Rt ), Providence, RI, USA	FALSE	-71.414199	41.8245558	locality	approximate	providence, ri, usa	NA	NA	NA	NA	41.8245558	-71.414199	160.4519365669804
707	2025-06-01	924861	21:42:00	Vehicle - Pedestrian	Pedestrian	SEARLE STREET	OXFORD ST	2025-06-02	Two-Way , Not Divided	Dry	Dark - Lighted	Clear	Sideswipe, Same Direction	Yes, M/V and Driver Left Scene	No Controls	2	0	Unknown	2	NA	41.80305	-71.40747	FALSE	FALSE	Searle Street and Oxford Street, Providence, RI, USA	FALSE	-71.4073964	41.8029641	intersection	geometric_center	oxford st & searle st, providence, ri 02905, usa	NA	NA	NA	NA	41.8029641	-71.4073964	11.34635553606172
719	2025-06-01	924813	13:22:00	Vehicle - Pedestrian	Pedestrian	100 MANTON AVE	NA	2025-06-01	Two-Way , Not Divided	Dry	Daylight	Clear	Not a Collision Between Two Motor Vehicles in Transport	No	No Controls	2	1	Complains Of Pain	1	NA	NA	NA	TRUE	TRUE	100 Manton Ave, Providence, RI, USA	FALSE	-71.4463316	41.8179117	street_address	rooftop	100 manton ave, providence, ri 02909, usa	NA	NA	NA	NA	41.8179117	-71.4463316	NA
734	2025-05-31	924792	22:38:00	Vehicle - Pedestrian	Pedestrian	BANCROFT ST	POCASSET AVE	2025-06-01	Two-Way , Not Divided	Dry	Dark - Lighted	Clear	Unknown	Yes, M/V and Driver Left Scene	No Controls	2	1	Incapacitating	1	NA	41.81332	-71.44834	FALSE	FALSE	Bancroft Street and Pocasset Ave, Providence, RI, USA	FALSE	-71.4483713	41.8133784	intersection	geometric_center	pocasset ave & bancroft st, providence, ri 02909, usa	NA	NA	NA	NA	41.8133784	-71.4483713	7.000554031887353
742	2025-05-31	924785	15:50:00	Vehicle - Pedestrian	Pedestrian	CHALKSTONE AVE	DOUGLAS AVE	2025-05-31	One-Way Trafficway	Wet	Daylight	Rain	Not a Collision Between Two Motor Vehicles in Transport	No	Pavement Markings	5	1	Complains Of Pain	1	NA	41.83631	-71.42024	FALSE	FALSE	Chalkstone Ave and Douglas Ave, Providence, RI, USA	FALSE	-71.4202667	41.8363328	intersection	geometric_center	chalkstone ave & douglas ave, providence, ri 02908, usa	NA	NA	NA	NA	41.8363328	-71.4202667	3.3683453327551027
780	2025-05-30	924831	16:45:00	Vehicle - Pedestrian	Pedestrian	PINE ST	PECK ST	2025-06-02	One-Way Trafficway	Dry	Dark - Unknown Lighting	Clear	Sideswipe, Same Direction	Yes, M/V and Driver Left Scene	Unknown	2	0	Unknown	2	NA	41.8231	-71.40944	FALSE	FALSE	Pine Street and Peck Street, Providence, RI, USA	FALSE	-71.4094547	41.8231039	route	geometric_center	peck st, providence, ri 02903, usa	Pine Street & Peck Street, Providence, RI, USA	Ei5QaW5lIFN0cmVldCAmIFBlY2sgU3RyZWV0LCBQcm92aWRlbmNlLCBSSSwgVVNBImYiZAoUChIJtbcKNBRF5IkR1I_lpwvtwS4SFAoSCbW3CjQUReSJEdSP5acL7cEuGhQKEgk5kwlTbEXkiRGgKSzwb-_CPBoUChIJ_wCTNBRF5IkR3n9Fua77auoiCg3_su0YFS3Ib9U	41.8231039	-71.4094547	41.8231039	-71.4094547	1.2944311145434972
806	2025-05-29	924722	15:55:00	Vehicle - Pedestrian	Pedestrian	PLAINFIELD ST	EDNA ST	2025-05-29	Two-Way , Not Divided	Wet	Daylight	Cloudy	Not a Collision Between Two Motor Vehicles in Transport	No	Traffic Control Signal	2	1	Complains Of Pain	1	NA	41.81594	-71.44511	FALSE	FALSE	Plainfield Street and Edna Street, Providence, RI, USA	FALSE	-71.445549	41.8156817	intersection	geometric_center	plainfield st & edna st, providence, ri 02909, usa	NA	NA	NA	NA	41.8156817	-71.445549	46.40403949309735
817	2025-05-28	924713	09:43:00	Vehicle - Pedestrian	Pedestrian	PONAGANSETT AVE	BARDEN ST	2025-05-29	Two-Way , Not Divided	Dry	Daylight	Clear	Not a Collision Between Two Motor Vehicles in Transport	Yes, M/V and Driver Left Scene	No Controls	2	0	Unknown	2	NA	41.81869	-71.4587	FALSE	FALSE	Ponagansett Ave and Barden Street, Providence, RI, USA	FALSE	-71.458533	41.8192281	intersection	geometric_center	ponagansett ave & barden st, providence, ri 02909, usa	NA	NA	NA	NA	41.8192281	-71.458533	61.48236218047996
825	2025-05-28	924695	23:07:00	Vehicle - Pedestrian	Pedestrian	Bucklin ST / Hanover ST	Bucklin ST / Hanover ST	2025-05-29	Two-Way , Not Divided	Wet	Dark - Lighted	Rain	Rear End(Front-to-Rear)	No	Unknown	2	0	No Injury	2	NA	NA	NA	FALSE	FALSE	Bucklin Street / Hanover St and Bucklin St / Hanover Street, Providence, RI, USA	FALSE	-71.4278969	41.8079519	intersection	geometric_center	bucklin st & hanover st, providence, ri 02907, usa	NA	NA	NA	NA	41.8079519	-71.4278969	NA
834	2025-05-28	924682	16:58:00	Vehicle - Pedestrian	Pedestrian	N MAIN ST	SMITH ST	2025-05-28	Two-Way , Not Divided	Dry	Daylight	Clear	Sideswipe, Same Direction	No	No Controls	3	1	Complains Of Pain	1	NA	41.83086	-71.4104	FALSE	FALSE	N Main Street and Smith Street, Providence, RI, USA	FALSE	-71.4106553	41.8315524	intersection	geometric_center	n main st & smith st, providence, ri 02903, usa	NA	NA	NA	NA	41.8315524	-71.4106553	79.9336105834088
838	2025-05-28	924686	20:35:00	Vehicle - Pedestrian	Scooter	HAYWARD ST	LINDEN ST	2025-05-28	Two-Way , Not Divided	Dry	Dark - Lighted	Clear	Not a Collision Between Two Motor Vehicles in Transport	No	No Controls	2	1	Non-Incapacitating	1	NA	41.81237	-71.42165	FALSE	FALSE	Hayward Street and Linden Street, Providence, RI, USA	FALSE	-71.4214538	41.8126276	intersection	geometric_center	hayward st & linden st, providence, ri 02907, usa	NA	NA	NA	NA	41.8126276	-71.4214538	32.97427289313546
867	2025-05-27	924666	20:29:00	Vehicle - Pedestrian	Pedestrian	MANTON AVE	PELHAM ST	2025-05-27	Two-Way , Not Divided	Dry	Dark - Lighted	Clear	Not a Collision Between Two Motor Vehicles in Transport	Yes, M/V and Driver Left Scene	Pavement Markings	3	1	Complains Of Pain	2	NA	41.82069	-71.44752	FALSE	FALSE	Manton Ave and Pelham Street, Providence, RI, USA	FALSE	-71.4477897	41.8209381	intersection	geometric_center	pelham st & manton ave, providence, ri 02909, usa	NA	NA	NA	NA	41.8209381	-71.4477897	35.543951416982424
953	2025-05-23	924560	21:20:00	Vehicle - Pedestrian	Pedestrian	THAYER ST	FONES ALY	2025-05-23	Two-Way , Not Divided	Wet	Dark - Lighted	Cloudy	Not a Collision Between Two Motor Vehicles in Transport	No	No Controls	5	1	Complains Of Pain	1	NA	41.82768	-71.40059	FALSE	FALSE	Thayer Street and Fones Aly, Providence, RI, USA	FALSE	-71.400615	41.8276933	intersection	geometric_center	thayer st & fones alley, providence, ri 02906, usa	NA	NA	NA	NA	41.8276933	-71.400615	2.5480345548071703
954	2025-05-23	924561	20:52:00	Vehicle - Pedestrian	Pedestrian	DOUGLAS AVE	ADMIRAL ST	2025-05-23	Two-Way , Not Divided	Wet	Dark - Lighted	Rain	Not a Collision Between Two Motor Vehicles in Transport	No	Traffic Control Signal	2	1	Complains Of Pain	1	NA	41.84607	-71.42902	FALSE	FALSE	Douglas Ave and Admiral Street, Providence, RI, USA	FALSE	-71.4289474	41.84607219999999	intersection	geometric_center	admiral st & douglas ave, providence, ri 02908, usa	NA	NA	NA	NA	41.84607219999999	-71.4289474	6.025429896030797
955	2025-05-23	924562	21:29:00	Vehicle - Pedestrian	Pedestrian	EXCHANGE TER	EXCHANGE ST	2025-05-24	Two-Way , Not Divided	Wet	Dark - Lighted	Rain	Not a Collision Between Two Motor Vehicles in Transport	No	Traffic Control Signal	2	1	Non-Incapacitating	1	NA	41.82611	-71.4116	FALSE	FALSE	Exchange Ter and Exchange Street, Providence, RI, USA	FALSE	-71.41162299999999	41.8261316	intersection	geometric_center	exchange ter & exchange st, providence, ri 02903, usa	NA	NA	NA	NA	41.8261316	-71.41162299999999	3.069479995202243
1015	2025-05-20	924581	15:46:00	Vehicle - Pedestrian	Pedestrian	SUMTER ST	NIAGARA ST	2025-05-24	Two-Way , Not Divided	Dry	Daylight	Clear	Angle (Front - to - Side) Right Angle (Includes Broadside)	No	Stop Signs	4	4	Complains Of Pain	2	NA	41.7967	-71.41757	FALSE	FALSE	Sumter Street and Niagara Street, Providence, RI, USA	FALSE	-71.417574	41.79671279999999	intersection	geometric_center	sumter st & niagara st, providence, ri 02907, usa	NA	NA	NA	NA	41.79671279999999	-71.417574	1.4630475729155816
1027	2025-05-20	924476	19:37:00	Vehicle - Pedestrian	Pedestrian	SOUTH ST	CHESTNUT ST	2025-05-20	Two-Way , Not Divided	Dry	Dusk	Cloudy	Sideswipe, Same Direction	Yes, M/V and Driver Left Scene	No Controls	2	0	No Injury	2	NA	41.81711	-71.40851	FALSE	FALSE	South Street and Chestnut Street, Providence, RI, USA	FALSE	-71.4108051	41.8185205	route	geometric_center	chestnut st, providence, ri, usa	South Street & Chestnut Street, Providence, RI, USA	EjNTb3V0aCBTdHJlZXQgJiBDaGVzdG51dCBTdHJlZXQsIFByb3ZpZGVuY2UsIFJJLCBVU0EiZiJkChQKEgmVUlH6akXkiRE1QvzAG0t62hIUChIJlVJR-mpF5IkRNUL8wBtLetoaFAoSCRuHUfpqReSJEY3WveSxRDjrGhQKEgnprrJpa0XkiRHiIJBggE_QMyIKDVbH7BgVpepv1Q	41.817071	-71.4085723	41.817071	-71.4085723	6.750052701950819
1029	2025-05-20	924479	22:38:00	Vehicle - Pedestrian	Pedestrian	ATWELLS AVE	DEAN ST	2025-05-21	Two-Way, Divided, Unprotected (painted>4feet) Medium	Dry	Dark - Lighted	Clear	Sideswipe, Same Direction	Yes, M/V and Driver Left Scene	Traffic Control Signal	2	0	No Injury	2	NA	41.82339	-71.4242	FALSE	FALSE	Atwells Ave and Dean Street, Providence, RI, USA	FALSE	-71.4242087	41.8234242	intersection	geometric_center	atwells ave & dean st, providence, ri 02903, usa	NA	NA	NA	NA	41.8234242	-71.4242087	3.8749302767261145
1030	2025-05-20	924454	03:49:00	Vehicle - Pedestrian	Pedestrian	N MAIN ST	7TH ST	2025-05-20	Unknown	Dry	Dark - Lighted	Clear	Angle (Front - to - Side) Opposite Direction	Yes, M/V and Driver Left Scene	No Controls	4	2	Complains Of Pain	2	NA	41.85349	-71.40093	FALSE	FALSE	N Main Street and 7th Street, Providence, RI, USA	FALSE	-71.40085859999999	41.853602	intersection	geometric_center	7th st & n main st, providence, ri 02906, usa	NA	NA	NA	NA	41.853602	-71.40085859999999	13.801990492178133
1046	2025-05-19	924425	08:40:00	Vehicle - Pedestrian	Bicycle	BUTLER AVE	S ANGELL ST	2025-05-19	Two-Way , Not Divided	Dry	Daylight	Clear	Angle (Front - to - Side) Right Angle (Includes Broadside)	Yes, M/V and Driver Left Scene	No Controls	1	0	No Injury	1	2	41.82947	-71.38504	FALSE	FALSE	Butler Ave and S Angell Street, Providence, RI, USA	FALSE	-71.3850439	41.8294963	intersection	geometric_center	butler ave & s angell st, providence, ri 02906, usa	NA	NA	NA	NA	41.8294963	-71.3850439	2.9455207581968974
1064	2025-05-18	924405	00:10:00	Vehicle - Pedestrian	Pedestrian	EXCHANGE ST	MEMORIAL BLVD	2025-05-18	Two-Way, Not Divided With a Continuous Left Turn Lane	Wet	Dark - Unknown Lighting	Rain	Rear End(Front-to-Rear)	Yes, M/V and Driver Left Scene	Traffic Control Signal	2	0	No Injury	2	NA	41.82676	-71.41204	FALSE	FALSE	Exchange Street and Memorial Blvd, Providence, RI, USA	FALSE	-71.41214169999999	41.8269175	intersection	geometric_center	memorial blvd & exchange st, providence, ri 02903, usa	NA	NA	NA	NA	41.8269175	-71.41214169999999	19.456830489887896
1091	2025-05-17	924376	02:47:00	Vehicle - Pedestrian	Pedestrian	WASHINGTON ST	DORRANCE ST	2025-05-17	Two-Way, Divided, Unprotected (painted>4feet) Medium	Dry	Dark - Lighted	Clear	Other	Yes, M/V and Driver Left Scene	Traffic Control Signal	2	0	No Injury	2	NA	41.82438	-71.41286	FALSE	FALSE	Washington Street and Dorrance Street, Providence, RI, USA	FALSE	-71.4109838	41.823088	route	geometric_center	dorrance st, providence, ri 02903, usa	Washington Street & Dorrance Street, Providence, RI, USA	EjhXYXNoaW5ndG9uIFN0cmVldCAmIERvcnJhbmNlIFN0cmVldCwgUHJvdmlkZW5jZSwgUkksIFVTQSJmImQKFAoSCcUkPv0TReSJEev8guFXT213EhQKEgnFJD79E0XkiRHr_ILhV09tdxoUChIJqdrNnBJF5IkRGgfQlqMSNPYaFAoSCaX6YnMUReSJEeM8UE46a0J0IgoN5OjtGBWaR2_V	41.8244836	-71.4127462	41.8244836	-71.4127462	14.90371257767846
1094	2025-05-17	924380	02:00:00	Vehicle - Pedestrian	Pedestrian	BROAD ST	BROAD ST	2025-05-17	Two-Way , Not Divided	Dry	Dark - Lighted	Clear	Not a Collision Between Two Motor Vehicles in Transport	No	Unknown	3	0	No Injury	1	NA	41.79187	-71.4068	FALSE	FALSE	Broad Street and Broad Street, Providence, RI, USA	FALSE	-71.4174197	41.8004646	route	geometric_center	broad st, providence, ri, usa	NA	NA	NA	NA	41.8004646	-71.4174197	1300.8161584541847
1122	2025-05-16	924359	14:05:00	Vehicle - Pedestrian	Pedestrian	DRYDEN LN	BRANCH AVE	2025-05-16	Two-Way , Not Divided	Dry	Daylight	Clear	Not a Collision Between Two Motor Vehicles in Transport	No	Pavement Markings	3	1	Non-Incapacitating	1	NA	41.84294	-71.40847	FALSE	FALSE	Dryden Ln and Branch Ave, Providence, RI, USA	FALSE	-71.4084836	41.8429827	intersection	geometric_center	branch ave & dryden ln, providence, ri 02904, usa	NA	NA	NA	NA	41.8429827	-71.4084836	4.885316209796038
1133	2025-05-15	926305	02:30:00	Vehicle - Pedestrian	Pedestrian	W FRIENDSHIP ST	BROAD ST	2025-07-24	Two-Way , Not Divided	Dry	Dark - Unknown Lighting	Clear	Other	Yes, M/V and Driver Left Scene	Unknown	1	1	Incapacitating	1	NA	41.80977	-71.42101	FALSE	FALSE	W Friendship Street and Broad Street, Providence, RI, USA	FALSE	-71.42102539999999	41.8098453	intersection	geometric_center	w friendship st & broad st, providence, ri 02907, usa	NA	NA	NA	NA	41.8098453	-71.42102539999999	8.479190079675353
1227	2025-05-12	924224	14:30:00	Vehicle - Pedestrian	Bicycle	Broad st	THURBERS AVE	2025-05-12	Two-Way , Not Divided	Dry	Daylight	Clear	Not a Collision Between Two Motor Vehicles in Transport	No	Traffic Control Signal	3	1	Complains Of Pain	1	NA	41.7982	-71.41467	FALSE	FALSE	Broad Street and Thurbers Ave, Providence, RI, USA	FALSE	-71.414661	41.7982144	intersection	geometric_center	thurbers ave & broad st, providence, ri 02905, usa	NA	NA	NA	NA	41.7982144	-71.414661	1.7684635252238012
1251	2025-05-11	924168	05:02:00	Vehicle - Pedestrian	Pedestrian	350 POINT STREET	NA	2025-05-11	Two-Way, Divided, Unprotected (painted>4feet) Medium	Dry	Daylight	Cloudy	Not a Collision Between Two Motor Vehicles in Transport	Yes, M/V and Driver Left Scene	No Controls	2	1	Incapacitating	1	NA	41.81668	-71.40954	TRUE	TRUE	350 Point Street, Providence, RI, USA	FALSE	-71.41603409999999	41.814285	street_address	rooftop	350 point st, providence, ri 02903, usa	NA	NA	NA	NA	41.814285	-71.41603409999999	601.1445789154706
1267	2025-05-10	924219	15:00:00	Vehicle - Pedestrian	Pedestrian	WASHINGTON ST	EMPIRE ST	2025-05-12	Unknown	Dry	Daylight	Clear	Sideswipe, Same Direction	Yes, M/V and Driver Left Scene	Unknown	1	1	Complains Of Pain	1	NA	NA	NA	FALSE	FALSE	Washington Street and Empire Street, Providence, RI, USA	FALSE	-71.4157481	41.8213721	route	geometric_center	empire st, providence, ri 02903, usa	Washington Street & Empire Street, Providence, RI, USA	EjZXYXNoaW5ndG9uIFN0cmVldCAmIEVtcGlyZSBTdHJlZXQsIFByb3ZpZGVuY2UsIFJJLCBVU0EiZiJkChQKEgmNpp3sEkXkiRHnvAEsqcaDvRIUChIJjaad7BJF5IkR57wBLKnGg70aFAoSCanazZwSReSJERoH0JajEjT2GhQKEgnHPO_pEkXkiRGhxI4iuiomFSIKDcuC7RgV0Ldu1Q	41.8218699	-71.4164272	41.8218699	-71.4164272	NA
1269	2025-05-10	924140	00:08:00	Vehicle - Pedestrian	Pedestrian	ATWELLS AVE	BROADWAY	2025-05-10	Two-Way, Divided, Positive Median Barrier	Wet	Dark - Lighted	Rain	Rear End(Front-to-Rear)	No	Traffic Control Signal	3	1	Non-Incapacitating	1	NA	41.82251	-71.41856	FALSE	FALSE	Atwells Ave and Broadway, Providence, RI, USA	FALSE	-71.41849049999999	41.8224275	intersection	geometric_center	atwells ave & broadway, providence, ri 02903, usa	NA	NA	NA	NA	41.8224275	-71.41849049999999	10.84362921355293
1305	2025-05-09	924134	15:01:00	Vehicle - Pedestrian	Pedestrian	DORRANCE ST	WASHINGTON ST	2025-05-09	Two-Way , Not Divided	Wet	Daylight	Rain	Not a Collision Between Two Motor Vehicles in Transport	No	No Controls	3	1	Complains Of Pain	1	NA	41.82451	-71.41286	FALSE	FALSE	Dorrance Street and Washington Street, Providence, RI, USA	FALSE	-71.4127462	41.8244836	intersection	geometric_center	washington st & dorrance st, providence, ri 02903, usa	NA	NA	NA	NA	41.8244836	-71.4127462	9.887065504137446
1313	2025-05-09	924248	00:15:00	Vehicle - Pedestrian	Pedestrian	LASALLE SQ	NA	2025-05-13	Unknown	Dry	Dark - Unknown Lighting	Clear	Rear End(Front-to-Rear)	Yes, M/V and Driver Left Scene	Unknown	4	0	No Injury	2	NA	NA	NA	FALSE	TRUE	Lasalle Sq, Providence, RI, USA	FALSE	-71.4181735	41.8230003	route	geometric_center	la salle square, providence, ri 02903, usa	NA	NA	NA	NA	41.8230003	-71.4181735	NA
1321	2025-05-08	924097	10:00:00	Vehicle - Pedestrian	Pedestrian	DEAN ST	COTTAGE ST	2025-05-08	Two-Way , Not Divided	Dry	Dawn	Cloudy	Not a Collision Between Two Motor Vehicles in Transport	No	No Controls	4	2	Incapacitating	1	NA	41.82008	-71.42146	FALSE	FALSE	Dean Street and Cottage Street, Providence, RI, USA	FALSE	-71.4242087	41.8234242	route	geometric_center	dean st, providence, ri, usa	NA	NA	NA	NA	41.8234242	-71.4242087	436.5596810684617
1331	2025-05-08	924078	09:20:00	Vehicle - Pedestrian	Pedestrian	BLACKSTONE BLVD	BLACKSTONE BLVD	2025-05-08	Two-Way , Not Divided	Dry	Daylight	Clear	Not a Collision Between Two Motor Vehicles in Transport	No	No Controls	2	1	Complains Of Pain	1	NA	41.84622	-71.38677	FALSE	FALSE	Blackstone Blvd and Blackstone Blvd, Providence, RI, USA	FALSE	-71.3870999	41.8450084	route	geometric_center	blackstone blvd, providence, ri 02906, usa	NA	NA	NA	NA	41.8450084	-71.3870999	137.6212955874507
1351	2025-05-07	924040	11:46:00	Vehicle - Pedestrian	Pedestrian	WOOD STREET	PARADE ST	2025-05-07	Two-Way , Not Divided	Dry	Daylight	Clear	Rear End(Front-to-Rear)	Yes, Driver Left Scene	No Controls	3	0	No Injury	2	NA	41.81267	-71.43242	FALSE	FALSE	Wood Street and Parade Street, Providence, RI, USA	FALSE	-71.4314879	41.8127558	intersection	geometric_center	wood st & parade st, providence, ri 02909, usa	NA	NA	NA	NA	41.8127558	-71.4314879	77.9234807588431
1374	2025-05-06	923991	09:38:00	Vehicle - Pedestrian	Pedestrian	DEAN ST	WEST ST	2025-05-06	Unknown	Wet	Daylight	Cloudy	Rear - to - Side	No	No Controls	3	0	No Injury	2	NA	NA	NA	FALSE	FALSE	Dean Street and West Street, Providence, RI, USA	FALSE	-71.42163769999999	41.82031689999999	intersection	geometric_center	west st & dean st, providence, ri 02903, usa	NA	NA	NA	NA	41.82031689999999	-71.42163769999999	NA
1430	2025-05-04	923920	16:26:00	Vehicle - Pedestrian	Bicycle	WARRINGTON ST	EMERSON ST	2025-05-04	Two-Way , Not Divided	Dry	Daylight	Clear	Not a Collision Between Two Motor Vehicles in Transport	No	No Controls	3	1	Complains Of Pain	1	NA	41.79667	-71.41277	FALSE	FALSE	Warrington Street and Emerson Street, Providence, RI, USA	FALSE	-71.4150086	41.7960247	intersection	geometric_center	warrington st & emerson st, providence, ri 02907, usa	NA	NA	NA	NA	41.7960247	-71.4150086	199.1871956969765
1436	2025-05-04	923912	15:54:00	Vehicle - Pedestrian	Pedestrian	S WATER ST	POINT ST	2025-05-04	Two-Way , Not Divided	Dry	Daylight	Clear	Angle (Front - to - Side) Right Angle (Includes Broadside)	No	No Controls	3	0	No Injury	1	NA	41.81864	-71.4017	FALSE	FALSE	S Water Street and Point Street, Providence, RI, USA	FALSE	-71.40187759999999	41.8187542	intersection	geometric_center	s water st & point st, providence, ri 02903, usa	NA	NA	NA	NA	41.8187542	-71.40187759999999	19.46030716831863
1503	2025-05-02	923833	10:59:00	Vehicle - Pedestrian	Pedestrian	ZONE ST	CHALKSTONE AVE	2025-05-02	Two-Way , Not Divided	Dry	Daylight	Clear	Not a Collision Between Two Motor Vehicles in Transport	No	No Controls	3	1	Complains Of Pain	1	NA	41.83475	-71.42755	FALSE	FALSE	Zone Street and Chalkstone Ave, Providence, RI, USA	FALSE	-71.4275304	41.83477	intersection	geometric_center	zone st & chalkstone ave, providence, ri 02908, usa	NA	NA	NA	NA	41.83477	-71.4275304	2.756724034484319
1512	2025-05-02	924016	20:56:00	Vehicle - Pedestrian	Pedestrian	HAMILTON ST	LAURA ST	2025-05-06	Two-Way , Not Divided	Dry	Dark - Lighted	Clear	Rear End(Front-to-Rear)	Yes, M/V and Driver Left Scene	No Controls	2	0	Unknown	2	NA	41.80115	-71.42223	FALSE	FALSE	Hamilton Street and Laura Street, Providence, RI, USA	FALSE	-71.4222645	41.801231	intersection	geometric_center	hamilton st & laura st, providence, ri 02907, usa	NA	NA	NA	NA	41.801231	-71.4222645	9.460479161703082
1533	2025-05-01	923787	07:46:00	Vehicle - Pedestrian	Pedestrian	ROCHAMBEAU AVE	BLACKSTONE BLVD	2025-05-01	Two-Way, Divided, Positive Median Barrier	Dry	Dawn	Clear	Not a Collision Between Two Motor Vehicles in Transport	No	No Controls	2	1	Complains Of Pain	1	NA	41.84556	-71.38674	FALSE	FALSE	Rochambeau Ave and Blackstone Blvd, Providence, RI, USA	FALSE	-71.3867593	41.84556509999999	intersection	geometric_center	blackstone blvd & rochambeau ave, providence, ri 02906, usa	NA	NA	NA	NA	41.84556509999999	-71.3867593	1.6982011445923386
1542	2025-05-01	923785	00:09:00	Vehicle - Pedestrian	Pedestrian	DOUGLAS AVE	CHALKSTONE AVE	2025-05-01	Two-Way , Not Divided	Dry	Dark - Lighted	Clear	Not a Collision Between Two Motor Vehicles in Transport	Yes, M/V and Driver Left Scene	No Controls	2	1	Complains Of Pain	1	NA	41.83636	-71.42038	FALSE	FALSE	Douglas Ave and Chalkstone Ave, Providence, RI, USA	FALSE	-71.4202667	41.8363328	intersection	geometric_center	chalkstone ave & douglas ave, providence, ri 02908, usa	NA	NA	NA	NA	41.8363328	-71.4202667	9.872758086971684
