row_number	crash_date	crash_report_id	crash_time	collision_type	count_pedestrian	count_bicycle	scooter	wheel_chair	number_of_vehicles	street_or_highway	nearest_intersection	report_date	type_of_roadway	road_surface_condition	light_condition	weather_condition	manner_of_impact	hit_and_run	traffic_control	person_count	injury_count	most_serious_injury	number_of_lanes	lat_raw	lon_raw	has_st_number	is_intersection_null	address_sent_to_geocoder	api_coord_conf	best_coordinate_set	manually_qaed_record	street_intersects_self	best_coordinate_set_expanded	final_lat	final_lon	year	month
3565	2010-10-09	43123	17:08:00	Bicycle	NA	1	FALSE	FALSE	1	BLACKSTONE BLVD.	IRVING AVE.	10/9/10	One-Way Trafficway	Dry	Daylight	Clear	Not a Collision Between Two Motor Vehicles in Transport	No	Stop Signs	2	1	Non-Incapacitating	1	41.83413	-71.38419	FALSE	FALSE	Blackstone Blvd. and Irving Ave., Providence, RI, USA	Med High	NA	FALSE	FALSE	Raw	41.83413	-71.38419	2010	October
3566	2010-10-09	43142	12:53:00	Pedestrian	1	NA	FALSE	FALSE	1	HOPE ST	9TH ST	10/9/10	Two-Way, Divided, Unprotected (painted>4feet) Medium	Dry	Daylight	Clear	Other	No	No Controls	4	1	Pain Reported	NA	41.85375	-71.39269	FALSE	FALSE	Hope Street and 9th Street, Providence, RI, USA	Med High	NA	FALSE	FALSE	Raw	41.85375	-71.39269	2010	October
3567	2010-10-09	46164	21:48:00	Bicycle	NA	1	FALSE	FALSE	1	WASHINGTON ST	EMPIRE ST	11/9/10	Two-Way , Not Divided	Dry	Dark - Lighted	Clear	Sidwswipe, Opposite Direction	No	Traffic Control Signal	3	1	Pain Reported	2	41.82182	-71.41645	FALSE	FALSE	Washington Street and Empire Street, Providence, RI, USA	Med	NA	FALSE	FALSE	Raw	41.82182	-71.41645	2010	October
3564	2010-10-10	44055	15:05:00	Pedestrian	1	NA	FALSE	FALSE	1	MASSACHUSETTS AVE	NARRAGANSETT BLVD	10/14/10	Two-Way , Not Divided	Dry	Daylight	Clear	Not a Collision Between Two Motor Vehicles in Transport	No	Stop Signs	2	1	Pain Reported	NA	41.78756	-71.39551	FALSE	FALSE	Massachusetts Ave and Narragansett Blvd, Providence, RI, USA	Med High	NA	FALSE	FALSE	Raw	41.78756	-71.39551	2010	October
3563	2010-10-11	43247	15:12:00	Bicycle	NA	1	FALSE	FALSE	1	BLACKSTONE BLVD	WINFIELD RD	10/11/10	One-Way Trafficway	Dry	Daylight	Clear	Not a Collision Between Two Motor Vehicles in Transport	No	No Controls	2	1	Incapacitating	NA	41.85359	-71.38978	FALSE	FALSE	Blackstone Blvd and Winfield Rd, Providence, RI, USA	Med High	NA	FALSE	FALSE	Raw	41.85359	-71.38978	2010	October
3562	2010-10-14	43738	14:23:00	Pedestrian	1	NA	FALSE	FALSE	1	10 Arch Street	ELMWOOD AVE	10/15/10	Two-Way , Not Divided	Dry	Daylight	Clear	Other	Yes	Traffic Control Signal	1	0	No Injury	NA	41.81207	-71.42258	TRUE	FALSE	10 Arch Street, Providence, RI, USA	High	NA	FALSE	FALSE	Raw	41.81207	-71.42258	2010	October
3561	2010-10-16	43672	1:45:00	Pedestrian	1	NA	FALSE	FALSE	1	ALLENS AVE	ALLENS AVE EXIT	10/16/10	Two-Way , Not Divided	Dry	Dark - Lighted	Clear	Not a Collision Between Two Motor Vehicles in Transport	Yes	No Controls	3	0	No Injury	NA	41.8003	-71.4002	FALSE	FALSE	Allens Ave and Allens Ave Exit, Providence, RI, USA	Med	Raw	TRUE	FALSE	Raw	41.8003	-71.4002	2010	October
3560	2010-10-19	43930	16:58:00	Bicycle	NA	1	FALSE	FALSE	1	JILLSON ST	OCONNOR ST	10/19/10	Two-Way , Not Divided	Dry	Daylight	Clear	Angle (Front - to - Side) Right Angle (Includes Broadside)	No	No Controls	2	1	Pain Reported	NA	41.7912	-71.40474	FALSE	FALSE	Jillson Street and Oconnor Street, Providence, RI, USA	Med High	NA	FALSE	FALSE	Raw	41.7912	-71.40474	2010	October
3559	2010-10-21	44114	13:22:00	Bicycle	NA	1	FALSE	FALSE	1	NIANTIC AVE	CRANSTON ST	10/22/10	Two-Way, Divided, Unprotected (painted>4feet) Medium	Dry	Daylight	Clear	Other	No	Traffic Control Signal	2	0	No Injury	NA	41.80339	-71.44	FALSE	FALSE	Niantic Ave and Cranston Street, Providence, RI, USA	Med High	NA	FALSE	FALSE	Raw	41.80339	-71.44	2010	October
3558	2010-10-22	44212	15:31:00	Pedestrian	1	NA	FALSE	FALSE	1	BROAD ST	CHESTNUT ST	10/22/10	Two-Way, Divided, Positive Median Barrier	Dry	Daylight	Clear	Other	No	No Controls	4	1	Pain Reported	NA	41.82	-71.41435	FALSE	FALSE	Broad Street and Chestnut Street, Providence, RI, USA	Med High	Raw	TRUE	FALSE	Raw	41.82	-71.41435	2010	October
3556	2010-10-26	44574	15:31:00	Pedestrian	1	NA	FALSE	FALSE	1	BROAD ST	ADELAIDE AVE	10/26/10	Two-Way, Divided, Unprotected (painted>4feet) Medium	Dry	Daylight	Clear	Other	No	No Controls	2	0	No Injury	3	41.79907	-71.41574	FALSE	FALSE	Broad Street and Adelaide Ave, Providence, RI, USA	Med	NA	FALSE	FALSE	Raw	41.79907	-71.41574	2010	October
3557	2010-10-26	44579	20:50:00	Bicycle	NA	1	FALSE	FALSE	1	WESTMINSTER ST	MESSER ST	10/26/10	Two-Way , Not Divided	Dry	Dark - Lighted	Clear	Not a Collision Between Two Motor Vehicles in Transport	No	Stop Signs	3	1	Pain Reported	NA	41.81586	-71.43704	FALSE	FALSE	Westminster Street and Messer Street, Providence, RI, USA	Med High	NA	FALSE	FALSE	Raw	41.81586	-71.43704	2010	October
3554	2010-10-27	44633	7:13:00	Pedestrian	1	NA	FALSE	FALSE	1	NARRAGANSETT BLVD	OHIO AVE	10/27/10	Two-Way, Divided, Unprotected (painted>4feet) Medium	Wet	Daylight	Rain	Not a Collision Between Two Motor Vehicles in Transport	No	No Controls	2	1	Non-Incapacitating	2	41.78991	-71.39629	FALSE	FALSE	Narragansett Blvd and Ohio Ave, Providence, RI, USA	Med High	NA	FALSE	FALSE	Raw	41.78991	-71.39629	2010	October
3555	2010-10-27	44743	19:28:00	Bicycle	NA	1	FALSE	FALSE	1	ALVERSON AVE	HARTFORD AVE	10/27/10	Two-Way , Not Divided	Wet	Dark - Lighted	Clear	Rear End(Front-to-Rear)	Yes	No Controls	1	1	Pain Reported	NA	41.81795	-71.45979	FALSE	FALSE	Alverson Ave and Hartford Ave, Providence, RI, USA	Med High	NA	FALSE	FALSE	Raw	41.81795	-71.45979	2010	October
3553	2010-10-28	44755	7:13:00	Bicycle	NA	1	FALSE	FALSE	1	PLAINFIELD ST	WEBSTER AVE	10/28/10	Two-Way , Not Divided	Dry	Daylight	Clear	Angle (Front - to - Side) Right Angle (Includes Broadside)	No	Traffic Control Signal	2	1	Pain Reported	NA	41.81366	-71.45079	FALSE	FALSE	Plainfield Street and Webster Ave, Providence, RI, USA	Med High	NA	FALSE	FALSE	Raw	41.81366	-71.45079	2010	October
3551	2010-10-29	44919	20:55:00	Pedestrian	1	NA	FALSE	FALSE	1	ATWELLS AVE	PIEDMONT ST	10/30/10	Two-Way , Not Divided	Dry	Dark - Lighted	Clear	Head-On (Front - to - Front)	Yes	No Controls	5	1	Incapacitating	2	41.82389	-71.4311	FALSE	FALSE	Atwells Ave and Piedmont Street, Providence, RI, USA	Med High	NA	FALSE	FALSE	Raw	41.82389	-71.4311	2010	October
3552	2010-10-29	44927	15:58:00	Pedestrian	1	NA	FALSE	FALSE	1	HOPE ST	BARNES ST	10/29/10	Two-Way , Not Divided	Dry	Daylight	Clear	Other	No	Pavement Markings	3	1	Pain Reported	2	41.83301	-71.401	FALSE	FALSE	Hope Street and Barnes Street, Providence, RI, USA	Med High	NA	FALSE	FALSE	Raw	41.83301	-71.401	2010	October
3550	2010-10-30	44925	0:45:00	Pedestrian	1	NA	FALSE	FALSE	1	THAYER ST	FONES ALY	10/30/10	One-Way Trafficway	Dry	Dark - Lighted	Clear	Not a Collision Between Two Motor Vehicles in Transport	Yes	No Controls	2	1	Pain Reported	2	41.82754	-71.40057	FALSE	FALSE	Thayer Street and Fones Aly, Providence, RI, USA	Med High	NA	FALSE	FALSE	Raw	41.82754	-71.40057	2010	October
3549	2010-10-31	45113	18:09:00	Pedestrian	1	NA	FALSE	FALSE	1	HOPE ST	BAYARD ST	11/1/10	Two-Way , Not Divided	Dry	Dark - Lighted	Clear	Head-On (Front - to - Front)	No	No Controls	2	1	Non-Incapacitating	NA	41.85214	-71.39351	FALSE	FALSE	Hope Street and Bayard Street, Providence, RI, USA	Med High	NA	FALSE	FALSE	Raw	41.85214	-71.39351	2010	October
3548	2010-11-02	45245	14:46:00	Bicycle	NA	1	FALSE	FALSE	1	PROMENADE ST	DEAN ST	11/2/10	Two-Way, Divided, Positive Median Barrier	Dry	Daylight	Clear	Rear End(Front-to-Rear)	Yes	No Controls	1	1	Pain Reported	NA	41.82923	-71.42673	FALSE	FALSE	Promenade Street and Dean Street, Providence, RI, USA	Med High	NA	FALSE	FALSE	Raw	41.82923	-71.42673	2010	November
3547	2010-11-03	45382	15:49:00	Pedestrian	1	NA	FALSE	FALSE	1	Memorial Blvd	Steeple Street	11/3/10	Two-Way , Not Divided	Dry	Daylight	Clear	Unknown	No	Traffic Control Signal	2	1	Pain Reported	NA	41.82669	-71.41075	FALSE	FALSE	Memorial Blvd and Steeple Street, Providence, RI, USA	Med	Raw	TRUE	FALSE	Raw	41.82669	-71.41075	2010	November
3544	2010-11-04	45492	6:30:00	Pedestrian	1	NA	FALSE	FALSE	1	195 WHITEHALL STREET	NA	11/4/10	Two-Way , Not Divided	Wet	Daylight	Clear	Head-On (Front - to - Front)	Yes	No Controls	3	1	Pain Reported	2	41.80733	-71.4437	TRUE	TRUE	195 Whitehall Street, Providence, RI, USA	High	NA	FALSE	FALSE	Raw	41.80733	-71.4437	2010	November
3545	2010-11-04	45565	17:23:00	Pedestrian	1	NA	FALSE	FALSE	1	883 MANTON AVE	NA	11/4/10	Two-Way , Not Divided	Wet	Dark - Lighted	Rain	Head-On (Front - to - Front)	No	No Controls	2	1	Pain Reported	NA	41.83364	-71.46617	TRUE	TRUE	883 Manton Ave, Providence, RI, USA	High	NA	FALSE	FALSE	Raw	41.83364	-71.46617	2010	November
3546	2010-11-04	45607	18:01:00	Pedestrian	1	NA	FALSE	FALSE	1	BROWN ST	WATERMAN ST	11/4/10	Two-Way , Not Divided	Wet	Dark - Lighted	Rain	Other	No	Stop Signs	3	1	Pain Reported	2	41.82705	-71.40304	FALSE	FALSE	Brown Street and Waterman Street, Providence, RI, USA	Med High	NA	FALSE	FALSE	Raw	41.82705	-71.40304	2010	November
3541	2010-11-08	45977	9:30:00	Pedestrian	1	NA	FALSE	FALSE	1	CHALKSTONE AVE	VIOLET ST	11/8/10	Two-Way , Not Divided	Wet	Daylight	Sleet, Hail (Freezing Rain or Drizzle)	Other	Yes	No Controls	2	1	Non-Incapacitating	2	41.83498	-71.42657	FALSE	FALSE	Chalkstone Ave and Violet Street, Providence, RI, USA	Med High	NA	FALSE	FALSE	Raw	41.83498	-71.42657	2010	November
3542	2010-11-08	46067	8:15:00	Pedestrian	1	NA	FALSE	FALSE	1	N MAIN ST	CHURCH ST	11/8/10	Two-Way , Not Divided	Wet	Daylight	Rain	Unknown	No	Stop Signs	2	1	Pain Reported	NA	41.83082	-71.41039	FALSE	FALSE	N Main Street and Church Street, Providence, RI, USA	Med High	Raw	TRUE	FALSE	Raw	41.83082	-71.41039	2010	November
3543	2010-11-08	46101	17:11:00	Pedestrian	1	NA	FALSE	FALSE	1	RIVER AVE	CHALKSTONE AVE	11/8/10	Two-Way , Not Divided	Wet	Dark - Lighted	Rain	Not a Collision Between Two Motor Vehicles in Transport	No	No Controls	2	1	Pain Reported	NA	41.83256	-71.43852	FALSE	FALSE	River Ave and Chalkstone Ave, Providence, RI, USA	Med High	NA	FALSE	FALSE	Raw	41.83256	-71.43852	2010	November
3539	2010-11-09	46176	16:17:00	Pedestrian	1	NA	FALSE	FALSE	1	CORINTH ST	BROAD ST	11/9/10	Two-Way , Not Divided	Wet	Daylight	Clear	Other	No	Traffic Control Signal	3	1	Pain Reported	2	41.79481	-71.41046	FALSE	FALSE	Corinth Street and Broad Street, Providence, RI, USA	Med High	NA	FALSE	FALSE	Raw	41.79481	-71.41046	2010	November
3540	2010-11-09	46338	13:49:00	Pedestrian	1	NA	FALSE	FALSE	1	BUCKLIN ST	DABOLL ST	11/10/10	Two-Way , Not Divided	Wet	Daylight	Rain	Other	No	No Controls	3	1	Pain Reported	2	41.80427	-71.42773	FALSE	FALSE	Bucklin Street and Daboll Street, Providence, RI, USA	Med High	NA	FALSE	FALSE	Raw	41.80427	-71.42773	2010	November
3536	2010-11-10	46390	15:39:00	Pedestrian	1	NA	FALSE	FALSE	1	MILL ST	CANAL ST	11/10/10	One-Way Trafficway	Dry	Daylight	Clear	Not a Collision Between Two Motor Vehicles in Transport	No	No Controls	2	1	Pain Reported	NA	41.83244	-71.41099	FALSE	FALSE	Mill Street and Canal Street, Providence, RI, USA	Med	Raw	TRUE	FALSE	Raw	41.83244	-71.41099	2010	November
3537	2010-11-10	46392	16:45:00	Pedestrian	1	NA	FALSE	FALSE	1	MOWRY ST	ADMIRAL ST	11/10/10	Two-Way , Not Divided	Dry	Dusk	Clear	Not a Collision Between Two Motor Vehicles in Transport	No	No Controls	3	1	Pain Reported	NA	41.84462	-71.42421	FALSE	FALSE	Mowry Street and Admiral Street, Providence, RI, USA	Med High	NA	FALSE	FALSE	Raw	41.84462	-71.42421	2010	November
3538	2010-11-10	46861	16:15:00	Pedestrian	1	NA	FALSE	FALSE	1	COMMODORE ST	DENISON ST	11/16/10	Two-Way , Not Divided	Wet	Dusk	Cloudy	Other	No	No Controls	2	1	Pain Reported	NA	41.84859	-71.41813	FALSE	FALSE	Commodore Street and Denison Street, Providence, RI, USA	Med High	NA	FALSE	FALSE	Raw	41.84859	-71.41813	2010	November
3535	2010-11-14	46691	14:56:00	Bicycle	NA	1	FALSE	FALSE	1	BLACKSTONE BLVD	BUTLER DR	11/14/10	One-Way Trafficway	Dry	Daylight	Clear	Angle (Front - to - Side) Right Angle (Includes Broadside)	No	Stop Signs	3	1	Incapacitating	NA	41.84616	-71.38677	FALSE	FALSE	Blackstone Blvd and Butler Dr, Providence, RI, USA	Med	Raw	TRUE	FALSE	Raw	41.84616	-71.38677	2010	November
3534	2010-11-18	47106	19:00:00	Bicycle	NA	1	FALSE	FALSE	1	GANO ST	India St.	11/18/10	Two-Way , Not Divided	Dry	Dark - Lighted	Clear	Angle (Front - to - Side) Right Angle (Includes Broadside)	No	No Controls	2	1	Pain Reported	NA	41.81889	-71.38931	FALSE	FALSE	Gano Street and India St., Providence, RI, USA	Med High	NA	FALSE	FALSE	Raw	41.81889	-71.38931	2010	November
3532	2010-11-19	47229	17:57:00	Pedestrian	1	NA	FALSE	FALSE	1	ORMS ST	ORMS ST EXIT 23	11/19/10	Two-Way , Not Divided	Dry	Dark - Lighted	Clear	Sideswipe, Same Direction	No	No Controls	4	1	Pain Reported	NA	41.83481	-71.41387	FALSE	FALSE	Orms Street and Orms St Exit 23, Providence, RI, USA	Med	Raw	TRUE	FALSE	Raw	41.83481	-71.41387	2010	November
3533	2010-11-19	47300	14:14:00	Pedestrian	1	NA	FALSE	FALSE	1	PARK ROW E	CANAL ST	11/20/10	Two-Way , Not Divided	Dry	Daylight	Clear	Other	No	Stop Signs	3	1	Pain Reported	2	41.82846	-71.41075	FALSE	FALSE	Park Row E and Canal Street, Providence, RI, USA	Med High	NA	FALSE	FALSE	Raw	41.82846	-71.41075	2010	November
3530	2010-11-30	48295	16:51:00	Pedestrian	1	NA	FALSE	FALSE	1	SMITH ST	PARK ST	11/30/10	Two-Way, Divided, Unprotected (painted>4feet) Medium	Dry	Dark - Not Lighted	Clear	Not a Collision Between Two Motor Vehicles in Transport	No	Traffic Control Signal	4	1	Pain Reported	NA	41.83186	-71.41664	FALSE	FALSE	Smith Street and Park Street, Providence, RI, USA	Med	NA	FALSE	FALSE	Raw	41.83186	-71.41664	2010	November
3531	2010-11-30	48305	18:04:00	Bicycle	NA	1	FALSE	FALSE	1	BROADWAY	COURTLAND ST	11/30/10	One-Way Trafficway	Dry	Dark - Lighted	Clear	Not a Collision Between Two Motor Vehicles in Transport	No	No Controls	4	1	Pain Reported	NA	41.81944	-71.43088	FALSE	FALSE	Broadway and Courtland Street, Providence, RI, USA	Med	NA	FALSE	FALSE	Raw	41.81944	-71.43088	2010	November
3529	2010-12-01	48405	16:15:00	Pedestrian	1	NA	FALSE	FALSE	1	20 NORTH MAIN ST	COLLEGE ST	12/1/10	One-Way Trafficway	Wet	Dark - Lighted	Rain	Not a Collision Between Two Motor Vehicles in Transport	No	No Controls	2	1	Non-Incapacitating	2	41.82602	-71.40816	TRUE	FALSE	20 North Main Street, Providence, RI, USA	High	NA	FALSE	FALSE	Raw	41.82602	-71.40816	2010	December
3528	2010-12-03	48829	19:13:00	Pedestrian	1	NA	FALSE	FALSE	1	Prairie	Lockwood St.	12/3/10	Two-Way , Not Divided	Dry	Dark - Lighted	Clear	Not a Collision Between Two Motor Vehicles in Transport	No	No Controls	3	1	Incapacitating	NA	41.81763	-71.40458	FALSE	FALSE	Prairie and Lockwood St., Providence, RI, USA	Med	Geocoded	TRUE	FALSE	Geocoded	NA	NA	2010	December
3526	2010-12-04	48909	16:49:00	Pedestrian	1	NA	FALSE	FALSE	1	MANTON AVE	WESTCOTT AVE	12/4/10	Two-Way , Not Divided	Dry	Dark - Lighted	Clear	Angle (Front - to - Side) Same Direction	No	No Controls	4	1	Pain Reported	NA	41.83372	-71.46853	FALSE	FALSE	Manton Ave and Westcott Ave, Providence, RI, USA	Med High	NA	FALSE	FALSE	Raw	41.83372	-71.46853	2010	December
3527	2010-12-04	51797	1:19:00	Pedestrian	1	NA	FALSE	FALSE	1	BROADWAY	VINTON ST	12/29/10	Two-Way , Not Divided	Dry	Dark - Lighted	Clear	Head-On (Front - to - Front)	Yes	No Controls	2	1	Incapacitating	NA	41.82004	-71.42832	FALSE	FALSE	Broadway and Vinton Street, Providence, RI, USA	Med	NA	FALSE	FALSE	Raw	41.82004	-71.42832	2010	December
3525	2010-12-07	49321	15:44:00	Pedestrian	1	NA	FALSE	FALSE	1	MANTON AVE	HERSCHEL ST	12/7/10	Unknown	Dry	Daylight	Clear	Other	Yes	No Controls	2	1	Pain Reported	NA	41.83341	-71.46939	FALSE	FALSE	Manton Ave and Herschel Street, Providence, RI, USA	Med High	NA	FALSE	FALSE	Raw	41.83341	-71.46939	2010	December
3524	2010-12-08	49435	12:30:00	Bicycle	NA	1	FALSE	FALSE	1	IRVING AVE	WAYLAND AVE	12/8/10	Two-Way , Not Divided	Dry	Daylight	Clear	Angle (Front - to - Side) Right Angle (Includes Broadside)	No	Stop Signs	2	1	Pain Reported	NA	41.83324	-71.38882	FALSE	FALSE	Irving Ave and Wayland Ave, Providence, RI, USA	Med High	NA	FALSE	FALSE	Raw	41.83324	-71.38882	2010	December
3523	2010-12-10	49659	19:43:00	Bicycle	1	NA	FALSE	FALSE	1	POCASSET AVE	LOWELL AVE	12/10/10	Two-Way , Not Divided	Dry	Dark - Not Lighted	Clear	Sideswipe, Same Direction	No	No Controls	2	1	Pain Reported	NA	41.80976	-71.45478	FALSE	FALSE	Pocasset Ave and Lowell Ave, Providence, RI, USA	Med High	NA	FALSE	FALSE	Raw	41.80976	-71.45478	2010	December
3519	2010-12-12	49805	2:10:00	Pedestrian	1	NA	FALSE	FALSE	1	ATWELLS AVE	AMERICA ST	12/12/10	Two-Way, Divided, Unprotected (painted>4feet) Medium	Dry	Dark - Lighted	Clear	Unknown	Yes	No Controls	1	1	Pain Reported	NA	41.82368	-71.42818	FALSE	FALSE	Atwells Ave and America Street, Providence, RI, USA	Med High	NA	FALSE	FALSE	Raw	41.82368	-71.42818	2010	December
3520	2010-12-12	49876	16:57:00	Pedestrian	1	NA	FALSE	FALSE	1	124 PITMAN ST	E GEORGE ST	12/12/10	Two-Way, Divided, Unprotected (painted>4feet) Medium	Wet	Dark - Lighted	Rain	Not a Collision Between Two Motor Vehicles in Transport	No	No Controls	2	1	Pain Reported	NA	41.82677	-71.38795	TRUE	FALSE	124 Pitman Street, Providence, RI, USA	High	NA	FALSE	FALSE	Raw	41.82677	-71.38795	2010	December
3521	2010-12-12	49878	18:53:00	Pedestrian	1	NA	FALSE	FALSE	1	WESTMINSTER ST	MESSER ST	12/12/10	Two-Way , Not Divided	Wet	Dark - Lighted	Rain	Head-On (Front - to - Front)	No	No Controls	3	1	Pain Reported	2	41.81582	-71.43745	FALSE	FALSE	Westminster Street and Messer Street, Providence, RI, USA	Med High	NA	FALSE	FALSE	Raw	41.81582	-71.43745	2010	December
3522	2010-12-12	49897	17:34:00	Pedestrian	1	NA	FALSE	FALSE	1	BROADWAY	EMPIRE ST	12/12/10	One-Way Trafficway	Wet	Dark - Lighted	Rain	Not a Collision Between Two Motor Vehicles in Transport	No	No Controls	3	1	Pain Reported	NA	41.82299	-71.41743	FALSE	FALSE	Broadway and Empire Street, Providence, RI, USA	Med	NA	FALSE	FALSE	Raw	41.82299	-71.41743	2010	December
3516	2010-12-13	49965	12:45:00	Pedestrian	1	NA	FALSE	FALSE	1	S MAIN ST	COLLEGE ST	12/13/10	One-Way Trafficway	Wet	Daylight	Cloudy	Other	No	Traffic Control Signal	3	1	Pain Reported	NA	41.82574	-71.40793	FALSE	FALSE	S Main Street and College Street, Providence, RI, USA	Med High	NA	FALSE	FALSE	Raw	41.82574	-71.40793	2010	December
3517	2010-12-13	49980	16:30:00	Pedestrian	2	NA	FALSE	FALSE	1	EXCHANGE TER	EXCHANGE ST	12/13/10	One-Way Trafficway	Dry	Dusk	Cloudy	Not a Collision Between Two Motor Vehicles in Transport	No	No Controls	4	2	Pain Reported	NA	41.82591	-71.41219	FALSE	FALSE	Exchange Ter and Exchange Street, Providence, RI, USA	Med High	Raw	TRUE	FALSE	Raw	41.82591	-71.41219	2010	December
3518	2010-12-13	49981	18:43:00	Pedestrian	1	NA	FALSE	FALSE	1	DUDLEY ST	PRAIRIE AVE	12/13/10	Two-Way , Not Divided	Dry	Dark - Not Lighted	Clear	Other	No	No Controls	5	1	Pain Reported	NA	41.80995	-71.41567	FALSE	FALSE	Dudley Street and Prairie Ave, Providence, RI, USA	Med High	NA	FALSE	FALSE	Raw	41.80995	-71.41567	2010	December
3514	2010-12-17	50352	0:56:00	Pedestrian	1	NA	FALSE	FALSE	1	PINE ST	PAGE ST	12/17/10	Unknown	Dry	Dark - Lighted	Clear	Not a Collision Between Two Motor Vehicles in Transport	Yes	No Controls	5	1	Pain Reported	NA	41.82117	-71.41126	FALSE	FALSE	Pine Street and Page Street, Providence, RI, USA	Med	NA	FALSE	FALSE	Raw	41.82117	-71.41126	2010	December
3515	2010-12-17	50592	21:27:00	Pedestrian	1	NA	FALSE	FALSE	1	REGENT AVE	RIVER AVE	12/18/10	Two-Way , Not Divided	Dry	Dark - Lighted	Clear	Head-On (Front - to - Front)	No	Stop Signs	3	1	Non-Incapacitating	NA	41.83133	-71.43462	FALSE	FALSE	Regent Ave and River Ave, Providence, RI, USA	Med High	Geocoded	TRUE	FALSE	Geocoded	NA	NA	2010	December
3513	2010-12-21	51002	18:43:00	Pedestrian	1	NA	FALSE	FALSE	1	WASHINGTON ST	EMPIRE ST	12/21/10	One-Way Trafficway	Dry	Dark - Lighted	Clear	Other	No	Traffic Control Signal	2	1	Pain Reported	NA	41.82182	-71.41645	FALSE	FALSE	Washington Street and Empire Street, Providence, RI, USA	Med	NA	FALSE	FALSE	Raw	41.82182	-71.41645	2010	December
3512	2010-12-23	51248	17:08:00	Bicycle	NA	1	FALSE	FALSE	1	ACADEMY AVE	NEWARK ST	12/23/10	Two-Way , Not Divided	Dry	Dark - Lighted	Clear	Rear End(Front-to-Rear)	Yes	No Controls	1	1	Pain Reported	NA	41.82544	-71.4434	FALSE	FALSE	Academy Ave and Newark Street, Providence, RI, USA	Med High	NA	FALSE	FALSE	Raw	41.82544	-71.4434	2010	December
3511	2010-12-24	51319	16:40:00	Pedestrian	1	NA	FALSE	FALSE	1	HARTFORD AVE	HILARITY ST	12/24/10	Unknown	Dry	Dark - Lighted	Clear	Other	No	No Controls	3	1	Incapacitating	NA	41.81912	-71.46264	FALSE	FALSE	Hartford Ave and Hilarity Street, Providence, RI, USA	Med High	NA	FALSE	FALSE	Raw	41.81912	-71.46264	2010	December
3510	2010-12-25	51424	3:21:00	Pedestrian	1	NA	FALSE	FALSE	1	25 Bancroft St.	MAGNOLIA ST	12/25/10	Two-Way , Not Divided	Dry	Dark - Lighted	Clear	Not a Collision Between Two Motor Vehicles in Transport	Yes	No Controls	2	1	Incapacitating	2	41.81279	-71.44777	TRUE	FALSE	25 Bancroft St., Providence, RI, USA	High	NA	FALSE	FALSE	Raw	41.81279	-71.44777	2010	December
3509	2010-12-30	52054	21:46:00	Pedestrian	1	NA	FALSE	FALSE	1	ALLENS AVE	TORONTO AVE	12/31/10	Two-Way , Not Divided	Ice/Frost	Dark - Lighted	Clear	Other	No	No Controls	3	1	Incapacitating	NA	41.79268	-71.39721	FALSE	FALSE	Allens Ave and Toronto Ave, Providence, RI, USA	Med High	NA	FALSE	FALSE	Raw	41.79268	-71.39721	2010	December
3507	2011-01-02	52357	18:23:00	Pedestrian	1	NA	FALSE	FALSE	1	CRANSTON ST	DEXTER ST	1/2/11	Two-Way , Not Divided	Wet	Dark - Lighted	Rain	Head-On (Front - to - Front)	No	Traffic Control Signal	4	1	Non-Incapacitating	2	41.8126	-71.42959	FALSE	FALSE	Cranston Street and Dexter Street, Providence, RI, USA	Med High	NA	FALSE	FALSE	Raw	41.8126	-71.42959	2011	January
3508	2011-01-02	52362	20:36:00	Pedestrian	1	NA	FALSE	FALSE	1	CHARLES ST	HAWKINS ST	1/2/11	Two-Way, Divided, Unprotected (painted>4feet) Medium	Wet	Dark - Lighted	Rain	Other	No	No Controls	3	1	Non-Incapacitating	NA	41.8514	-71.42016	FALSE	FALSE	Charles Street and Hawkins Street, Providence, RI, USA	Med	NA	FALSE	FALSE	Raw	41.8514	-71.42016	2011	January
3505	2011-01-04	52531	9:26:00	Pedestrian	1	NA	FALSE	FALSE	1	PLAIN ST	BORDEN ST	1/4/11	Two-Way , Not Divided	Dry	Daylight	Clear	Not a Collision Between Two Motor Vehicles in Transport	Yes	No Controls	3	1	Pain Reported	2	41.81356	-71.41241	FALSE	FALSE	Plain Street and Borden Street, Providence, RI, USA	Med High	NA	FALSE	FALSE	Raw	41.81356	-71.41241	2011	January
3506	2011-01-04	53803	14:59:00	Pedestrian	1	NA	FALSE	FALSE	1	MESSER ST	CRANSTON ST	1/13/11	Two-Way , Not Divided	Dry	Daylight	Clear	Other	No	No Controls	2	1	Pain Reported	2	41.80963	-71.43345	FALSE	FALSE	Messer Street and Cranston Street, Providence, RI, USA	Med High	NA	FALSE	FALSE	Raw	41.80963	-71.43345	2011	January
3504	2011-01-05	52639	8:56:00	Pedestrian	1	NA	FALSE	FALSE	1	ROANOKE ST	LEAH ST	1/5/11	One-Way Trafficway	Dry	Daylight	Clear	Not a Collision Between Two Motor Vehicles in Transport	No	No Controls	3	1	Pain Reported	NA	41.83106	-71.45155	FALSE	FALSE	Roanoke Street and Leah Street, Providence, RI, USA	Med High	NA	FALSE	FALSE	Raw	41.83106	-71.45155	2011	January
