row_number	crash_date	crash_report_id	crash_time	collision_type	count_pedestrian	count_bicycle	scooter	wheel_chair	number_of_vehicles	street_or_highway	nearest_intersection	report_date	type_of_roadway	road_surface_condition	light_condition	weather_condition	manner_of_impact	hit_and_run	traffic_control	person_count	injury_count	most_serious_injury	number_of_lanes	lat_raw	lon_raw	has_st_number	is_intersection_null	address_sent_to_geocoder	is_address_blank	lon_api_first_try	lat_api_first_try	type	loctype	address_returned_by_geocoder	address_returned_by_autocomplete	place_ids_autocompleted	lat_api_second_try	lon_api_second_try	lat_api_best	lon_api_best	distance_btwn_coords_meters
143	2024-07-05	913960	15:13:00	Other	NA	NA	TRUE	FALSE	2	FARRAGUT AVE	MONTGOMERY AVE	2024-07-05	Two-Way , Not Divided	Dry	Daylight	Clear	Angle (Front - to - Side) Right Angle (Includes Broadside)	Yes, M/V and Driver Left Scene	Traffic Control Signal	4	1	Complains Of Pain	NA	41.78744	-71.40284	FALSE	FALSE	Farragut Ave and Montgomery Ave, Providence, RI, USA	FALSE	-71.4006729	41.7859535	route	geometric_center	montgomery ave, providence, ri 02905, usa	NA	NA	NA	NA	41.7859535	-71.4006729	244.41344691007606
144	2024-07-05	913970	16:06:00	Bicycle	NA	1	FALSE	FALSE	1	CLYM ST	ADMIRAL ST	2024-07-05	Two-Way , Not Divided	Dry	Daylight	Clear	Angle (Front - to - Side) Right Angle (Includes Broadside)	Yes, M/V and Driver Left Scene	Stop Signs	1	1	Complains Of Pain	NA	41.84418	-71.42372	FALSE	FALSE	Clym Street and Admiral Street, Providence, RI, USA	FALSE	-71.4320733	41.8466666	route	geometric_center	admiral st, providence, ri, usa	NA	NA	NA	NA	41.8466666	-71.4320733	745.9737407450351
145	2024-07-05	913983	23:13:00	Pedestrian	1	NA	TRUE	FALSE	2	PLAINFIELD ST	WEBSTER AVE	2024-07-05	Two-Way, Not Divided With a Continuous Left Turn Lane	Dry	Dark - Lighted	Clear	Not a Collision Between Two Motor Vehicles in Transport	No	Traffic Control Signal	4	2	Incapacitating	NA	41.81366	-71.45085	FALSE	FALSE	Plainfield Street and Webster Ave, Providence, RI, USA	FALSE	-71.4507911	41.8136753	intersection	geometric_center	webster ave & plainfield st, providence, ri 02909, usa	NA	NA	NA	NA	41.8136753	-71.4507911	5.175131827676017
146	2024-07-06	914004	18:44:00	Bicycle	NA	NA	FALSE	FALSE	3	ALVERSON AVE	MERINO ST	2024-07-06	Two-Way , Not Divided	Dry	Daylight	Clear	Sideswipe, Same Direction	Yes, M/V and Driver Left Scene	No Controls	5	0	No Injury	NA	41.81371	-71.45833	FALSE	FALSE	Alverson Ave and Merino Street, Providence, RI, USA	FALSE	-71.4591197	41.8186569	route	geometric_center	merino st, providence, ri, usa	NA	NA	NA	NA	41.8186569	-71.4591197	554.5701412836846
147	2024-07-07	914019	15:20:00	Pedestrian	1	NA	FALSE	FALSE	1	Union Ave	EXIT	2024-07-07	One-Way Trafficway	Dry	Daylight	Clear	Not a Collision Between Two Motor Vehicles in Transport	Yes, M/V and Driver Left Scene	Traffic Control Signal	2	1	Non-Incapacitating	NA	41.80854	-71.44116	FALSE	FALSE	Union Ave and Exit, Providence, RI, USA	FALSE	-71.4146264	41.82490749999999	locality	approximate	providence, ri, usa	NA	NA	NA	NA	41.82490749999999	-71.4146264	2857.5642389073496
148	2024-07-07	914028	17:10:00	Pedestrian	1	NA	FALSE	TRUE	1	WASHINGTON ST/ JOHN J PARDINGTON WAY	DEAN ST	2024-07-07	Two-Way , Not Divided	Dry	Daylight	Clear	Other	No	No Controls	2	1	Complains Of Pain	NA	41.81964	-71.41979	FALSE	FALSE	Washington St/ John J Pardington Way and Dean Street, Providence, RI, USA	FALSE	-71.4242087	41.8234242	route	geometric_center	dean st, providence, ri, usa	NA	NA	NA	NA	41.8234242	-71.4242087	558.4150356218252
149	2024-07-10	914106	13:20:00	Bicycle	NA	1	FALSE	FALSE	1	PROMENADE ST	BATH ST	2024-07-10	One-Way Trafficway	Dry	Daylight	Clear	Not a Collision Between Two Motor Vehicles in Transport	No	Stop Signs	3	1	Complains Of Pain	NA	41.82929	-71.42361	FALSE	FALSE	Promenade Street and Bath Street, Providence, RI, USA	FALSE	-71.4235948	41.8293084	intersection	geometric_center	promenade st & bath st, providence, ri 02908, usa	NA	NA	NA	NA	41.8293084	-71.4235948	2.405221053378306
150	2024-07-12	914155	12:35:00	Bicycle	1	NA	TRUE	FALSE	1	Admiral Street	Douglas Avenue	2024-07-12	Two-Way, Divided, Unprotected (painted>4feet) Medium	Dry	Daylight	Clear	Not a Collision Between Two Motor Vehicles in Transport	No	Traffic Control Signal	5	1	Non-Incapacitating	1	NA	NA	FALSE	FALSE	Admiral Street and Douglas Avenue, Providence, RI, USA	FALSE	-71.4289474	41.84607219999999	intersection	geometric_center	admiral st & douglas ave, providence, ri 02908, usa	NA	NA	NA	NA	41.84607219999999	-71.4289474	NA
151	2024-07-12	914158	12:52:00	Bicycle	NA	1	FALSE	FALSE	1	N MAIN ST	Pleasant Street	2024-07-12	Two-Way , Not Divided	Dry	Daylight	Cloudy	Not a Collision Between Two Motor Vehicles in Transport	No	No Controls	3	1	Complains Of Pain	NA	41.83919	-71.40904	FALSE	FALSE	N Main Street and Pleasant Street, Providence, RI, USA	FALSE	-71.4090287	41.8392185	intersection	geometric_center	pleasant st & n main st, providence, ri 02906, usa	NA	NA	NA	NA	41.8392185	-71.4090287	3.308127780038443
152	2024-07-12	914160	15:59:00	Pedestrian	1	NA	FALSE	FALSE	1	ELMWOOD AVE	EARL ST	2024-07-12	Unknown	Wet	Daylight	Rain	Not a Collision Between Two Motor Vehicles in Transport	No	No Controls	5	1	Complains Of Pain	NA	41.79798	-71.42615	FALSE	FALSE	Elmwood Ave and Earl Street, Providence, RI, USA	FALSE	-71.4262336	41.7981081	intersection	geometric_center	elmwood ave & earl st, providence, ri 02907, usa	NA	NA	NA	NA	41.7981081	-71.4262336	15.858184516685437
153	2024-07-14	914219	20:47:00	Bicycle	1	NA	TRUE	FALSE	1	BROAD ST	BROAD ST	2024-07-14	Two-Way , Not Divided	Dry	Dark - Lighted	Clear	Angle (Front - to - Side) Right Angle (Includes Broadside)	No	No Controls	3	1	Complains Of Pain	NA	41.79948	-71.41625	FALSE	FALSE	Broad Street and Broad Street, Providence, RI, USA	FALSE	-71.410453	41.7948262	route	geometric_center	broad st, providence, ri, usa	NA	NA	NA	NA	41.7948262	-71.410453	706.9890837197111
154	2024-07-15	914235	16:58:00	Pedestrian	1	NA	FALSE	FALSE	1	ORMS ST	CANDACE ST	2024-07-15	Two-Way , Not Divided	Dry	Daylight	Clear	Other	No	Traffic Control Signal	2	0	No Injury	NA	41.83379	-71.42186	FALSE	FALSE	Orms Street and Candace Street, Providence, RI, USA	FALSE	-71.4218618	41.8337907	intersection	geometric_center	candace st & orms st, providence, ri 02908, usa	NA	NA	NA	NA	41.8337907	-71.4218618	0.1684084236696959
155	2024-07-16	914272	18:57:00	Bicycle	NA	1	FALSE	FALSE	1	FORD ST.	DEXTER ST	2024-07-16	Two-Way , Not Divided	Dry	Daylight	Clear	Not a Collision Between Two Motor Vehicles in Transport	No	Stop Signs	4	2	Complains Of Pain	NA	41.80868	-71.42829	FALSE	FALSE	Ford St. and Dexter Street, Providence, RI, USA	FALSE	-71.4281587	41.8086677	intersection	geometric_center	ford st & dexter st, providence, ri 02907, usa	NA	NA	NA	NA	41.8086677	-71.4281587	10.980293124907188
156	2024-07-18	914331	12:55:00	Bicycle	NA	NA	FALSE	FALSE	2	WESTMINSTER ST	CRANSTON ST	2024-07-18	One-Way Trafficway	Dry	Daylight	Cloudy	Rear End(Front-to-Rear)	No	No Controls	2	1	Complains Of Pain	NA	41.81782	-71.42104	FALSE	FALSE	Westminster Street and Cranston Street, Providence, RI, USA	FALSE	-71.4222763	41.8171902	intersection	geometric_center	cranston st & westminster st, providence, ri 02903, usa	NA	NA	NA	NA	41.8171902	-71.4222763	124.23920812961825
157	2024-07-18	914343	15:17:00	Bicycle	1	NA	TRUE	FALSE	1	BLACKSTONE BLVD	LORIMER AVE	2024-07-18	Two-Way, Divided, Positive Median Barrier	Dry	Daylight	Clear	Not a Collision Between Two Motor Vehicles in Transport	No	Stop Signs	5	1	Incapacitating	NA	41.85275	-71.38885	FALSE	FALSE	Blackstone Blvd and Lorimer Ave, Providence, RI, USA	FALSE	-71.3888834	41.8527898	intersection	geometric_center	blackstone blvd & lorimer ave, providence, ri 02906, usa	NA	NA	NA	NA	41.8527898	-71.3888834	5.224874902140978
158	2024-07-18	914344	18:18:00	Pedestrian	1	NA	FALSE	FALSE	1	HARRIS AVE	KINSLEY AVE	2024-07-18	One-Way Trafficway	Dry	Daylight	Clear	Not a Collision Between Two Motor Vehicles in Transport	No	No Controls	3	1	Complains Of Pain	NA	41.82779	-71.41902	FALSE	FALSE	Harris Ave and Kinsley Ave, Providence, RI, USA	FALSE	-71.4294894	41.8282712	route	geometric_center	kinsley ave, providence, ri, usa	NA	NA	NA	NA	41.8282712	-71.4294894	870.0840756803576
159	2024-07-20	914400	18:09:00	Bicycle	1	NA	FALSE	FALSE	1	SMITH ST.	TYNDALL AVE.	2024-07-20	Two-Way , Not Divided	Dry	Daylight	Clear	Not a Collision Between Two Motor Vehicles in Transport	No	Stop Signs	7	1	Incapacitating	NA	41.83765	-71.43366	FALSE	FALSE	Smith St. and Tyndall Ave., Providence, RI, USA	FALSE	-71.4336483	41.8376579	intersection	geometric_center	tyndall ave & smith st, providence, ri 02908, usa	NA	NA	NA	NA	41.8376579	-71.4336483	1.3095785157225417
160	2024-07-21	914409	03:12:00	Other	NA	NA	TRUE	FALSE	2	MEMORIAL BLVD	STEEPLE ST	2024-07-21	Two-Way , Not Divided	Wet	Dark - Lighted	Rain	Angle (Front - to - Side) Right Angle (Includes Broadside)	No	Traffic Control Signal	2	1	Incapacitating	NA	41.82677	-71.41063	FALSE	FALSE	Memorial Blvd and Steeple Street, Providence, RI, USA	FALSE	-71.4096892	41.8272747	route	geometric_center	steeple st, providence, ri 02903, usa	NA	NA	NA	NA	41.8272747	-71.4096892	96.16034988787715
161	2024-07-21	914424	19:25:00	Other	1	NA	TRUE	FALSE	1	335 Hartford Ave.	Bodell Ave.	2024-07-21	Two-Way , Not Divided	Dry	Dark - Lighted	Clear	Not a Collision Between Two Motor Vehicles in Transport	Yes, M/V and Driver Left Scene	No Controls	2	0	No Injury	2	NA	NA	TRUE	FALSE	335 Hartford Ave., Providence, RI, USA	FALSE	-71.45354320000001	41.81804229999999	premise	rooftop	335 hartford ave, providence, ri 02909, usa	NA	NA	NA	NA	41.81804229999999	-71.45354320000001	NA
162	2024-07-22	914443	16:31:00	Pedestrian	1	NA	FALSE	FALSE	1	PLAINFIELD ST	DIKE ST	2024-07-22	Two-Way , Not Divided	Dry	Daylight	Cloudy	Not a Collision Between Two Motor Vehicles in Transport	No	No Controls	4	1	Complains Of Pain	NA	41.81637	-71.44441	FALSE	FALSE	Plainfield Street and Dike Street, Providence, RI, USA	FALSE	-71.44439969999999	41.8163893	intersection	geometric_center	dike st & plainfield st, providence, ri 02909, usa	NA	NA	NA	NA	41.8163893	-71.44439969999999	2.3121723591522674
163	2024-07-22	914457	23:07:00	Bicycle	NA	1	FALSE	FALSE	1	WESTMINSTER ST	ALMY ST	2024-07-22	Two-Way, Divided, Unprotected (painted>4feet) Medium	Dry	Dark - Lighted	Cloudy	Not a Collision Between Two Motor Vehicles in Transport	No	No Controls	4	1	Complains Of Pain	NA	41.81646	-71.43246	FALSE	FALSE	Westminster Street and Almy Street, Providence, RI, USA	FALSE	-71.4324584	41.8164949	intersection	geometric_center	almy st & westminster st, providence, ri 02909, usa	NA	NA	NA	NA	41.8164949	-71.4324584	3.887317341505506
164	2024-07-23	914470	13:14:00	Pedestrian	1	NA	FALSE	FALSE	1	CULVER ST	DUDLEY ST	2024-07-23	Two-Way , Not Divided	Wet	Daylight	Cloudy	Not a Collision Between Two Motor Vehicles in Transport	No	No Controls	5	1	Complains Of Pain	NA	41.8104	-71.40861	FALSE	FALSE	Culver Street and Dudley Street, Providence, RI, USA	FALSE	-71.4086571	41.81061649999999	intersection	geometric_center	dudley st & culver st, providence, ri 02903, usa	NA	NA	NA	NA	41.81061649999999	-71.4086571	24.41546122082792
165	2024-07-23	914472	14:00:00	Other	1	NA	TRUE	FALSE	1	RICHTER ST	CHALKSTONE AVE	2024-07-23	Two-Way , Not Divided	Dry	Daylight	Clear	Not a Collision Between Two Motor Vehicles in Transport	No	No Controls	2	1	Complains Of Pain	NA	41.83489	-71.42965	FALSE	FALSE	Richter Street and Chalkstone Ave, Providence, RI, USA	FALSE	-71.429597	41.83434219999999	intersection	geometric_center	richter st & chalkstone ave, providence, ri 02908, usa	NA	NA	NA	NA	41.83434219999999	-71.429597	61.139053196063344
166	2024-07-23	914493	20:11:00	Pedestrian	1	NA	FALSE	FALSE	1	ONTARIO ST	NIAGARA ST	2024-07-23	Two-Way , Not Divided	Dry	Dusk	Cloudy	Not a Collision Between Two Motor Vehicles in Transport	Yes, M/V and Driver Left Scene	No Controls	1	1	Non-Incapacitating	NA	41.79971	-71.41993	FALSE	FALSE	Ontario Street and Niagara Street, Providence, RI, USA	FALSE	-71.4193425	41.7999015	intersection	geometric_center	ontario st & niagara st, providence, ri 02907, usa	NA	NA	NA	NA	41.7999015	-71.4193425	53.21125656608437
167	2024-07-23	915075	09:32:00	Bicycle	NA	1	FALSE	FALSE	1	OAKLAND AVE	CHAD BROWN ST	2024-08-15	Two-Way , Not Divided	Wet	Daylight	Clear	Not a Collision Between Two Motor Vehicles in Transport	No	Stop Signs	3	1	Complains Of Pain	NA	41.8389	-71.42936	FALSE	FALSE	Oakland Ave and Chad Brown Street, Providence, RI, USA	FALSE	-71.42935949999999	41.8389259	intersection	geometric_center	oakland ave & chad brown st, providence, ri 02908, usa	NA	NA	NA	NA	41.8389259	-71.42935949999999	2.8834730049411097
168	2024-07-24	914520	20:36:00	Pedestrian	1	NA	FALSE	FALSE	1	Academy Ave	Maplehurst Ave	2024-07-25	Two-Way , Not Divided	Dry	Dark - Lighted	Clear	Not a Collision Between Two Motor Vehicles in Transport	No	No Controls	2	1	Complains Of Pain	NA	41.82683	-71.44364	FALSE	FALSE	Academy Ave and Maplehurst Ave, Providence, RI, USA	FALSE	-71.4436581	41.8268621	intersection	geometric_center	academy ave & maplehurst ave, providence, ri 02908, usa	NA	NA	NA	NA	41.8268621	-71.4436581	3.875967574745792
169	2024-07-25	914531	13:00:00	Pedestrian	1	NA	FALSE	FALSE	1	NORTH MAIN ST	WATERMAN ST	2024-07-25	One-Way Trafficway	Dry	Daylight	Cloudy	Not a Collision Between Two Motor Vehicles in Transport	No	Traffic Control Signal	2	0	No Injury	NA	41.82693	-71.40873	FALSE	FALSE	North Main Street and Waterman Street, Providence, RI, USA	FALSE	-71.4087364	41.8269572	intersection	geometric_center	n main st & waterman st, providence, ri 02903, usa	NA	NA	NA	NA	41.8269572	-71.4087364	3.0740787013676876
170	2024-07-26	914549	14:00:00	Pedestrian	1	NA	FALSE	FALSE	1	1261 North Main St	9th St	2024-07-26	Two-Way , Not Divided	Dry	Daylight	Clear	Not a Collision Between Two Motor Vehicles in Transport	Yes, M/V and Driver Left Scene	No Controls	2	1	Complains Of Pain	2	NA	NA	TRUE	FALSE	1261 North Main Street, Providence, RI, USA	FALSE	-71.40013429999999	41.8546861	premise	rooftop	1261 n main st, providence, ri 02906, usa	NA	NA	NA	NA	41.8546861	-71.40013429999999	NA
171	2024-07-26	914556	15:09:00	Pedestrian	1	NA	FALSE	FALSE	1	Pine St.	SOMERSET ST	2024-07-26	Two-Way , Not Divided	Dry	Daylight	Clear	Not a Collision Between Two Motor Vehicles in Transport	Yes, M/V and Driver Left Scene	No Controls	1	1	Complains Of Pain	NA	41.81252	-71.41954	FALSE	FALSE	Pine St. and Somerset Street, Providence, RI, USA	FALSE	-71.4189357	41.8120826	route	geometric_center	somerset st, providence, ri 02907, usa	Pine St & Somerset Street, Providence, RI, USA	Ei5QaW5lIFN0ICYgU29tZXJzZXQgU3RyZWV0LCBQcm92aWRlbmNlLCBSSSwgVVNBImYiZAoUChIJkfG8anBF5IkRJ9CN_qNmfBgSFAoSCZHxvGpwReSJESfQjf6jZnwYGhQKEgk5kwlTbEXkiRGgKSzwb-_CPBoUChIJ68MfGXBF5IkRw68ofLDoJU0iCg3OEuwYFSw7btU	41.8124494	-71.419618	41.8124494	-71.419618	10.180793409747798
172	2024-07-27	914570	10:12:00	Other	NA	NA	TRUE	FALSE	2	BROAD STREET	GALLUP STREET	2024-07-27	Two-Way , Not Divided	Dry	Daylight	Clear	Rear End(Front-to-Rear)	No	No Controls	3	0	No Injury	NA	41.79928	-71.41601	FALSE	FALSE	Broad Street and Gallup Street, Providence, RI, USA	FALSE	-71.41600430000001	41.7993223	intersection	geometric_center	gallup st & broad st, providence, ri 02907, usa	NA	NA	NA	NA	41.7993223	-71.41600430000001	4.732513777359519
173	2024-07-27	914575	12:51:00	Bicycle	NA	1	FALSE	FALSE	1	SMITHFIELD AVE	I 95 NORTH RAMP	2024-07-27	Two-Way, Divided, Positive Median Barrier	Dry	Daylight	Clear	Not a Collision Between Two Motor Vehicles in Transport	No	Traffic Control Signal	2	1	Non-Incapacitating	NA	41.85478	-71.40446	FALSE	FALSE	Smithfield Ave and I 95 North Ramp, Providence, RI, USA	FALSE	-71.4120825	41.8636707	street_address	range_interpolated	95 smithfield ave, pawtucket, ri 02860, usa	NA	NA	NA	NA	41.8636707	-71.4120825	1174.2724723815675
174	2024-07-28	914604	20:46:00	Bicycle	NA	NA	FALSE	FALSE	2	KILLINGLY ST	PLAINFIELD ST	2024-07-28	Two-Way , Not Divided	Dry	Dark - Lighted	Clear	Rear End(Front-to-Rear)	Yes, M/V and Driver Left Scene	No Controls	1	0	No Injury	2	41.81316	-71.4595	FALSE	FALSE	Killingly Street and Plainfield Street, Providence, RI, USA	FALSE	-71.4589537	41.8126853	intersection	geometric_center	killingly st & plainfield st, providence, ri 02909, usa	NA	NA	NA	NA	41.8126853	-71.4589537	69.61951931926345
175	2024-07-30	914642	14:10:00	Bicycle	NA	1	FALSE	FALSE	1	Barry Road	HARTFORD AVE	2024-07-30	Two-Way , Not Divided	Dry	Daylight	Clear	Angle (Front - to - Side) Same Direction	No	No Controls	2	1	Complains Of Pain	NA	41.81751	-71.45207	FALSE	FALSE	Barry Road and Hartford Ave, Providence, RI, USA	FALSE	-71.452067	41.8174947	intersection	geometric_center	barry rd & hartford ave, providence, ri 02909, usa	NA	NA	NA	NA	41.8174947	-71.452067	1.7212775249609855
176	2024-07-30	915029	13:33:00	Other	NA	NA	TRUE	FALSE	2	ACADEMY	MAPLEHURST	2024-07-30	Two-Way , Not Divided	Dry	Daylight	Clear	Not a Collision Between Two Motor Vehicles in Transport	No	No Controls	2	0	No Injury	NA	41.82567	-71.42689	FALSE	FALSE	Academy and Maplehurst, Providence, RI, USA	FALSE	-71.4420117	41.8269826	route	geometric_center	maplehurst ave, providence, ri 02908, usa	Academy Avenue & Maplehurst Avenue, Providence, RI, USA	EjdBY2FkZW15IEF2ZW51ZSAmIE1hcGxlaHVyc3QgQXZlbnVlLCBQcm92aWRlbmNlLCBSSSwgVVNBImYiZAoUChIJdyYqGr1F5IkRUMrgSxQ3JVkSFAoSCXcmKhq9ReSJEVDK4EsUNyVZGhQKEgmzKlFesEXkiREsxo7ZXVk1SRoUChIJ36gmKr1F5IkRV6T0sCVSh6AiCg3NRe4YFRuQatU	41.8268621	-71.4436581	41.8268621	-71.4436581	1397.2631864453647
177	2024-07-31	914683	21:02:00	Pedestrian	1	NA	FALSE	FALSE	1	N Main Street	Branch Ave	2024-07-31	Two-Way, Divided, Positive Median Barrier	Dry	Dark - Lighted	Clear	Not a Collision Between Two Motor Vehicles in Transport	No	Traffic Control Signal	3	1	Complains Of Pain	NA	41.84199	-71.40798	FALSE	FALSE	N Main Street and Branch Ave, Providence, RI, USA	FALSE	-71.4079345	41.842059	intersection	geometric_center	branch ave & n main st, providence, ri 02904, usa	NA	NA	NA	NA	41.842059	-71.4079345	8.557855662767542
178	2024-08-01	914695	10:18:00	Pedestrian	1	NA	FALSE	FALSE	1	CHALKSTONE AVE	ACADEMY AVE	2024-08-01	Two-Way , Not Divided	Dry	Daylight	Clear	Not a Collision Between Two Motor Vehicles in Transport	No	Traffic Control Signal	3	1	Non-Incapacitating	NA	41.83245	-71.44453	FALSE	FALSE	Chalkstone Ave and Academy Ave, Providence, RI, USA	FALSE	-71.44453419999999	41.8324655	intersection	geometric_center	academy ave & chalkstone ave, providence, ri 02908, usa	NA	NA	NA	NA	41.8324655	-71.44453419999999	1.7602678481492378
179	2024-08-01	914712	16:35:00	Other	NA	1	TRUE	FALSE	1	343 BROAD ST	BROAD ST	2024-08-02	Two-Way, Divided, Unprotected (painted>4feet) Medium	Dry	Daylight	Clear	Sideswipe, Same Direction	No	No Controls	2	1	Complains Of Pain	NA	41.81346	-71.42175	TRUE	FALSE	343 Broad Street, Providence, RI, USA	FALSE	-71.4221475	41.813852	premise	rooftop	343 broad st, providence, ri 02907, usa	NA	NA	NA	NA	41.813852	-71.4221475	54.69810851348141
180	2024-08-02	914735	20:02:00	Other	NA	NA	TRUE	FALSE	2	UNION AVE	SILVER LAKE AVE	2024-08-02	Two-Way , Not Divided	Dry	Dark - Lighted	Clear	Angle (Front - to - Side) Same Direction	No	No Controls	2	1	Complains Of Pain	NA	41.80751	-71.45987	FALSE	FALSE	Union Ave and Silver Lake Ave, Providence, RI, USA	FALSE	-71.4597582	41.8074722	intersection	geometric_center	union ave & silver lake ave, providence, ri 02909, usa	NA	NA	NA	NA	41.8074722	-71.4597582	10.186478201450203
181	2024-08-03	914745	10:21:00	Bicycle	NA	1	FALSE	FALSE	1	5 Elmwood Ave	BRIDGHAM ST	2024-08-03	Two-Way , Not Divided	Dry	Daylight	Clear	Not a Collision Between Two Motor Vehicles in Transport	No	No Controls	4	1	Complains Of Pain	NA	41.81275	-71.42218	TRUE	FALSE	5 Elmwood Ave, Providence, RI, USA	FALSE	-71.422805	41.8126031	premise	rooftop	5 elmwood ave, providence, ri 02907, usa	NA	NA	NA	NA	41.8126031	-71.422805	54.37333238563097
182	2024-08-03	914749	10:08:00	Bicycle	NA	1	FALSE	FALSE	1	EDDY ST	VERMONT AVE	2024-08-03	Two-Way , Not Divided	Dry	Daylight	Clear	Not a Collision Between Two Motor Vehicles in Transport	No	Stop Signs	2	1	Complains Of Pain	NA	41.78756	-71.40242	FALSE	FALSE	Eddy Street and Vermont Ave, Providence, RI, USA	FALSE	-71.4024115	41.7875842	intersection	geometric_center	vermont ave & eddy st, providence, ri 02905, usa	NA	NA	NA	NA	41.7875842	-71.4024115	2.7847842520279404
183	2024-08-03	914779	13:37:00	Pedestrian	1	NA	FALSE	FALSE	1	Plainfield St	DIKE ST	2024-08-04	Two-Way , Not Divided	Dry	Daylight	Clear	Not a Collision Between Two Motor Vehicles in Transport	No	No Controls	2	1	Complains Of Pain	NA	41.81631	-71.44451	FALSE	FALSE	Plainfield Street and Dike Street, Providence, RI, USA	FALSE	-71.44439969999999	41.8163893	intersection	geometric_center	dike st & plainfield st, providence, ri 02909, usa	NA	NA	NA	NA	41.8163893	-71.44439969999999	12.714886410040496
184	2024-08-07	914864	15:31:00	Bicycle	NA	1	FALSE	FALSE	1	GORDON AVE	SARATOGA ST	2024-08-07	Two-Way, Not Divided With a Continuous Left Turn Lane	Wet	Daylight	Cloudy	Not a Collision Between Two Motor Vehicles in Transport	Yes, M/V and Driver Left Scene	No Controls	2	1	Complains Of Pain	NA	41.80481	-71.4162	FALSE	FALSE	Gordon Ave and Saratoga Street, Providence, RI, USA	FALSE	-71.4146477	41.8051783	route	geometric_center	saratoga st, providence, ri 02905, usa	Gordon Ave & Saratoga Street, Providence, RI, USA	EjFHb3Jkb24gQXZlICYgU2FyYXRvZ2EgU3RyZWV0LCBQcm92aWRlbmNlLCBSSSwgVVNBImYiZAoUChIJhW-CbGNF5IkRI3ww4QgC0J8SFAoSCYVvgmxjReSJESN8MOEIAtCfGhQKEgmFOWL1YkXkiRHj_fgobcWzVxoUChIJeZM3cWNF5IkRiFRszgnp20IiCg0h6eoYFSvAbtU	41.8048289	-71.4162133	41.8048289	-71.4162133	2.3758278247342344
185	2024-08-08	914913	17:38:00	Other	1	NA	TRUE	FALSE	1	SILVER SPRING ST	DE PINEDO ST	2024-08-08	Two-Way , Not Divided	Dry	Daylight	Cloudy	Not a Collision Between Two Motor Vehicles in Transport	No	No Controls	3	0	No Injury	NA	41.85494	-71.41167	FALSE	FALSE	Silver Spring Street and De Pinedo Street, Providence, RI, USA	FALSE	-71.41167999999999	41.8549641	intersection	geometric_center	silver spring st & de pinedo st, providence, ri 02904, usa	NA	NA	NA	NA	41.8549641	-71.41167999999999	2.8080065722854557
186	2024-08-11	914985	01:02:00	Pedestrian	1	NA	TRUE	FALSE	1	ATLANTIC AVE	NIAGARA ST	2024-08-11	Two-Way , Not Divided	Dry	Dark - Lighted	Clear	Not a Collision Between Two Motor Vehicles in Transport	Yes, Driver Left Scene	No Controls	1	1	Non-Incapacitating	NA	41.79862	-71.41865	FALSE	FALSE	Atlantic Ave and Niagara Street, Providence, RI, USA	FALSE	-71.41864439999999	41.798638	intersection	geometric_center	atlantic ave & niagara st, providence, ri 02907, usa	NA	NA	NA	NA	41.798638	-71.41864439999999	2.0569377374543407
187	2024-08-11	914994	14:35:00	Bicycle	NA	NA	FALSE	FALSE	2	DETROIT AVE	BYFIELD ST	2024-08-11	Two-Way , Not Divided	Dry	Daylight	Clear	Angle (Front - to - Side) Same Direction	Yes, M/V and Driver Left Scene	Pavement Markings	2	0	No Injury	NA	41.79439	-71.40993	FALSE	FALSE	Detroit Ave and Byfield Street, Providence, RI, USA	FALSE	-71.40992229999999	41.7944069	intersection	geometric_center	byfield st & detroit ave, providence, ri 02905, usa	NA	NA	NA	NA	41.7944069	-71.40992229999999	1.9868744076427178
188	2024-08-11	915005	22:05:00	Pedestrian	1	NA	FALSE	FALSE	1	FORD ST	CRANSTON ST	2024-08-11	Two-Way , Not Divided	Dry	Dark - Lighted	Clear	Not a Collision Between Two Motor Vehicles in Transport	Yes, M/V and Driver Left Scene	No Controls	1	1	Incapacitating	NA	41.80997	-71.43311	FALSE	FALSE	Ford Street and Cranston Street, Providence, RI, USA	FALSE	-71.4331002	41.8099934	intersection	geometric_center	cranston st & ford st, providence, ri 02907, usa	NA	NA	NA	NA	41.8099934	-71.4331002	2.7288403925573124
189	2024-08-11	915011	23:45:00	Bicycle	NA	1	FALSE	FALSE	1	Cranston St	HANOVER ST	2024-08-12	Two-Way , Not Divided	Dry	Dark - Lighted	Clear	Not a Collision Between Two Motor Vehicles in Transport	Yes, M/V and Driver Left Scene	No Controls	3	1	Incapacitating	NA	41.80928	-71.43372	FALSE	FALSE	Cranston Street and Hanover Street, Providence, RI, USA	FALSE	-71.4335724	41.8094943	intersection	geometric_center	cranston st & hanover st, providence, ri 02907, usa	NA	NA	NA	NA	41.8094943	-71.4335724	26.815763336935206
190	2024-08-12	915018	15:13:00	Other	1	NA	TRUE	FALSE	1	FRANCIS ST	AMERICAN EXPRESS PLZ	2024-08-12	Two-Way, Divided, Unprotected (painted>4feet) Medium	Dry	Daylight	Cloudy	Not a Collision Between Two Motor Vehicles in Transport	No	No Controls	2	1	Non-Incapacitating	NA	41.82745	-71.41541	FALSE	FALSE	Francis Street and American Express Plz, Providence, RI, USA	FALSE	-71.4146264	41.82490749999999	locality	approximate	providence, ri, usa	NA	NA	NA	NA	41.82490749999999	-71.4146264	290.3980631560169
