row_number	crash_report_id	street_or_highway	nearest_intersection	traffic_control	type	type_of_roadway	address_sent_to_geocoder	lat_raw	lon_raw	lat_api_best	lon_api_best	distance_btwn_coords_meters	best_coords	reason_for_qa
1885	437609	WHITMARSH ST	BUCKLIN ST	No Controls	intersection	Two-Way , Not Divided	Whitmarsh Street and Bucklin Street, Providence, RI, USA	41.80593	-71.42659	41.8059079	-71.4278013	100.5417705	Not yet determined	distance greater than 100m
1879	442208	850 MANTON AVE	CHALKSTONE AVE	No Controls	premise	Two-Way , Not Divided	850 Manton Ave, Providence, RI, USA	41.83391	-71.46721	41.8329814	-71.4659043	149.7135082	Not yet determined	distance greater than 100m
1876	442992	BROADWAY	GREENMAN LN	Traffic Control Signal	doctor	Two-Way , Not Divided	Broadway and Greenman Ln, Providence, RI, USA	41.82232	-71.41867	41.8109879	-71.4119953	1377.677046	Not yet determined	distance greater than 100m
1874	443932	elmwood ave	ELMWOOD AVE	No Controls	route	Two-Way , Not Divided	Elmwood Ave and Elmwood Ave, Providence, RI, USA	41.80861	-71.42467	41.7920613	-71.4229658	1847.6134	Not yet determined	distance greater than 100m
1865	450145	SOUTH WATER ST	WILLIAMS ST	No Controls	route	Two-Way , Not Divided	South Water Street and Williams Street, Providence, RI, USA	41.82152	-71.40517	41.8225518	-71.3972807	664.4787195	Not yet determined	distance greater than 100m
1857	450909	ALEPPO ST	MANTON AVE	No Controls	intersection	Two-Way, Divided, Unprotected (painted>4feet) Medium	Aleppo Street and Manton Ave, Providence, RI, USA	41.81968	-71.44739	41.8193627	-71.4462075	104.2661874	Not yet determined	distance greater than 100m
1855	451810	ELMWOOD AVE	EXIT 17	Traffic Control Signal	locality	One-Way Trafficway	Elmwood Ave and Exit 17, Providence, RI, USA	41.78853	-71.42091	41.8239891	-71.4128343	4003.764514	Not yet determined	distance greater than 100m
1850	455701	Hartford Ave	HARTFORD AVE	No Controls	route	Two-Way , Not Divided	Hartford Ave and Hartford Ave, Providence, RI, USA	41.81727	-71.44995	41.829423	-71.5357282	7243.258954	Not yet determined	distance greater than 100m
1845	455890	FOUNTAIN ST	FRANCIS ST	Traffic Control Signal	route	One-Way Trafficway	Fountain Street and Francis Street, Providence, RI, USA	41.82481	-71.41469	33.9176699	-79.7489411	1143851.282	Not yet determined	distance greater than 100m
1841	456353	BROAD ST	JOHN PARTINGTON WAY	Traffic Control Signal	route	Two-Way , Not Divided	Broad Street and John Partington Way, Providence, RI, USA	41.81736	-71.41696	41.8198109	-71.4199238	367.2819889	Not yet determined	distance greater than 100m
1842	456508	FRANCIS STREET	AMERICAN EXPRESS PLZ	Traffic Control Signal	locality	Two-Way, Divided, Unprotected (painted>4feet) Medium	Francis Street and American Express Plz, Providence, RI, USA	41.82741	-71.41541	41.8239891	-71.4128343	436.6572833	Not yet determined	distance greater than 100m
1843	456617	N MAIN ST	N MAIN ST	No Controls	route	Two-Way , Not Divided	N Main Street and N Main Street, Providence, RI, USA	41.85331	-71.40104	41.8256787	-71.4078251	3126.952153	Raw	distance greater than 100m
1837	457812	RIVER AVE	ADMIRAL ST	No Controls	intersection	Two-Way , Not Divided	River Ave and Admiral Street, Providence, RI, USA	41.8491	-71.43891	41.853176	-71.4460552	746.2632409	Not yet determined	distance greater than 100m
1836	458434	53-55 CONGRESS AVE	CONGRESS AVE	No Controls	route	Two-Way , Not Divided	53-55 Congress Ave and Congress Ave, Providence, RI, USA	41.80035	-71.42024	41.7997464	-71.4222346	178.6419394	Not yet determined	distance greater than 100m
1835	458757	ALLENS AVE	ALLENS AVE	No Controls	route	Two-Way , Not Divided	Allens Ave and Allens Ave, Providence, RI, USA	41.80652	-71.40295	41.8030664	-71.4014192	404.8945253	Raw	distance greater than 100m
1831	461798	SERVICE ROAD 7	PINE ST	Traffic Control Signal	street_address	Two-Way , Not Divided	Service Road 7 and Pine Street, Providence, RI, USA	41.81735	-71.41694	41.8237262	-71.4088798	975.1554729	Not yet determined	distance greater than 100m
1817	469831	BROAD STREET	BROAD ST	Stop Signs	route	Two-Way , Not Divided	Broad Street and Broad Street, Providence, RI, USA	41.7969	-71.41305	41.7945838	-71.4101636	351.9420067	Not yet determined	distance greater than 100m
1814	471210	825 Chalkstone Ave	ROSEBANK AVE	No Controls	premise	Two-Way , Not Divided	825 Chalkstone Ave, Providence, RI, USA	41.83396	-71.43458	41.8351848	-71.4355921	160.1138603	Not yet determined	distance greater than 100m
1813	472173	HARTFORD AVE	HARTFORD AVE	No Controls	route	Two-Way , Not Divided	Hartford Ave and Hartford Ave, Providence, RI, USA	41.81916	-71.46286	41.829423	-71.5357282	6151.765714	Raw	distance greater than 100m
1812	472808	265 HARTFORD AVE	NA	No Controls	street_address	Unknown	265 Hartford Ave, Providence, RI, USA	41.81725	-71.44976	41.8176247	-71.4517594	171.0410593	Not yet determined	distance greater than 100m
1809	476116	MEMORIAL BLVD	STEEPLE ST	Traffic Control Signal	route	Two-Way , Not Divided	Memorial Blvd and Steeple Street, Providence, RI, USA	41.82677	-71.41063	41.8273889	-71.409299	130.1401791	Not yet determined	distance greater than 100m
1806	477339	674 PRAIRIE AVE	PRAIRIE AVE	No Controls	street_address	Two-Way, Divided, Unprotected (painted>4feet) Medium	674 Prairie Ave, Providence, RI, USA	41.80915	-71.42085	41.7959329	-71.4098983	1729.365712	Not yet determined	distance greater than 100m
1805	477623	933 SMITH ST	SMITH ST	No Controls	street_address	Two-Way, Divided, Unprotected (painted>4feet) Medium	933 Smith Street, Providence, RI, USA	41.84207	-71.44395	41.841461	-71.441711	197.6732426	Not yet determined	distance greater than 100m
1797	480076	593 EDDY ST	EDDY ST	No Controls	premise	Two-Way, Divided, Unprotected (painted>4feet) Medium	593 Eddy Street, Providence, RI, USA	41.81174	-71.40707	41.8107889	-71.4090636	196.3944791	Not yet determined	distance greater than 100m
1799	480190	ELMWOOD AVE	EXIT	No Controls	locality	Two-Way , Not Divided	Elmwood Ave and Exit, Providence, RI, USA	41.78184	-71.41959	41.8239891	-71.4128343	4725.388152	Not yet determined	distance greater than 100m
1800	480332	40 CYPRESS ST	NA	No Controls	street_address	Two-Way , Not Divided	40 Cypress Street, Providence, RI, USA	41.84184	-71.4019	41.8422619	-71.4060498	347.3391608	Not yet determined	distance greater than 100m
1784	484072	493 MT. PLEASANT AVE	MT. PLEASANT AVE	No Controls	premise	Two-Way , Not Divided	493 Mt. Pleasant Ave, Providence, RI, USA	41.84145	-71.44247	41.8402543	-71.4500157	639.7872314	Not yet determined	distance greater than 100m
1781	485385	EXIT 21 (RT )	ATWELLS AVE	Traffic Control Signal	route	One-Way Trafficway	Exit 21 (Rt ) and Atwells Ave, Providence, RI, USA	41.82323	-71.42052	41.8244829	-71.4363598	1321.373633	Not yet determined	distance greater than 100m
1777	489178	CHALKSTONE AVENUE	CANTON STREET	No Controls	intersection	Two-Way , Not Divided	Chalkstone Avenue and Canton Street, Providence, RI, USA	41.81954	-71.43755	41.8323096	-71.4425118	1479.894119	Not yet determined	distance greater than 100m
1775	490409	PARK ST	BROWNELL ST	No Controls	route	Two-Way , Not Divided	Park Street and Brownell Street, Providence, RI, USA	41.83023	-71.41735	41.8303329	-71.4187696	118.3070977	Not yet determined	distance greater than 100m
1770	494137	ORMS ST	ASHBURTON ST	No Controls	route	Two-Way , Not Divided	Orms Street and Ashburton Street, Providence, RI, USA	41.83523	-71.41175	41.8342191	-71.4191013	620.0221288	Not yet determined	distance greater than 100m
1768	496143	RHODE ISLAND COLL	RI COL NEEDS NAME 4	No Controls	route	Two-Way , Not Divided	Rhode Island Coll and Ri Col Needs Name 4, Providence, RI, USA	41.84131	-71.45992	41.850095	-71.3970393	5305.405502	Not yet determined	distance greater than 100m
1755	512458	ROYAL LITTLE DR	BRANCH AVE	No Controls	route	Two-Way , Not Divided	Royal Little Dr and Branch Ave, Providence, RI, USA	41.84724	-71.41342	41.8526881	-71.4109359	640.5055499	Not yet determined	distance greater than 100m
1753	512799	PINE ST	CHESTNUT ST	Traffic Control Signal	route	One-Way Trafficway	Pine Street and Chestnut Street, Providence, RI, USA	41.81944	-71.41294	41.818517	-71.4108086	204.5088035	Not yet determined	distance greater than 100m
1748	517284	Broad Street	BROAD ST	No Controls	route	Two-Way , Not Divided	Broad Street and Broad Street, Providence, RI, USA	41.81634	-71.41923	41.7945838	-71.4101636	2536.046633	Not yet determined	distance greater than 100m
1747	517086	MEMORIAL BLVD	STEEPLE ST	Pavement Markings	route	Two-Way , Not Divided	Memorial Blvd and Steeple Street, Providence, RI, USA	41.82677	-71.41063	41.8273889	-71.409299	130.1401791	Not yet determined	distance greater than 100m
1731	532510	850 MANTON AVE	NA	No Controls	premise	Unknown	850 Manton Ave, Providence, RI, USA	41.83391	-71.46728	41.8329814	-71.4659043	153.9655831	Not yet determined	distance greater than 100m
1723	538035	BROAD ST	ROGER WILLIAMS PARK	Traffic Control Signal	establishment	Two-Way, Divided, Unprotected (painted>4feet) Medium	Broad Street and Roger Williams Park, Providence, RI, USA	41.8133	-71.42185	41.7829832	-71.4117265	3477.850095	Not yet determined	distance greater than 100m
1710	547416	Francis St	NA	No Controls	route	Two-Way , Not Divided	Francis Street, Providence, RI, USA	41.8309	-71.41638	41.8348041	-71.4233339	722.1876314	Not yet determined	distance greater than 100m
1705	550717	FLOWER ST	WHELAN ST	No Controls	intersection	Two-Way , Not Divided	Flower Street and Whelan Street, Providence, RI, USA	41.83921	-71.43712	41.8189349	-71.456749	2783.006314	Not yet determined	distance greater than 100m
1692	557829	Pitman St	E GEORGE ST	No Controls	route	One-Way Trafficway	Pitman Street and E George Street, Providence, RI, USA	41.8268	-71.38731	41.8257612	-71.3916012	374.2757062	Not yet determined	distance greater than 100m
1683	560145	Branch Avenue	RT 146 South Exit Ramp	Traffic Control Signal	street_address	Two-Way, Divided, Unprotected (painted>4feet) Medium	Branch Avenue and Rt 146 South Exit Ramp, Providence, RI, USA	41.85338	-71.42771	41.8453481	-71.4105378	1681.390045	Not yet determined	distance greater than 100m
1682	560537	COLLEGE ST	COLLEGE ST	Traffic Control Signal	route	Two-Way , Not Divided	College Street and College Street, Providence, RI, USA	41.82564	-71.40785	41.8260241	-71.4066485	108.4520108	Raw	distance greater than 100m
1667	568407	VALLEY ST	DEAN ST	Traffic Control Signal	route	Two-Way, Divided, Unprotected (painted>4feet) Medium	Valley Street and Dean Street, Providence, RI, USA	41.83149	-71.42836	41.8234078	-71.4242155	963.1520535	Not yet determined	distance greater than 100m
1664	569842	375 Plainfield St	NA	No Controls	street_address	Two-Way , Not Divided	375 Plainfield Street, Providence, RI, USA	41.81377	-71.44875	41.813786	-71.4505596	150.1497535	Not yet determined	distance greater than 100m
1663	570185	cranston st	wendell st	No Controls	intersection	Two-Way , Not Divided	Cranston Street and Wendell Street, Providence, RI, USA	41.80938	-71.42439	41.8115212	-71.4315335	638.8457768	Not yet determined	distance greater than 100m
1657	571007	DOUGLAS AVE	LUBEC ST	No Controls	intersection	Two-Way, Divided, Unprotected (painted>4feet) Medium	Douglas Ave and Lubec Street, Providence, RI, USA	41.84258	-71.44515	41.8557294	-71.4416833	1491.744706	Not yet determined	distance greater than 100m
1655	572160	I 95 N	DOUGLAS AVE	No Controls	street_address	Two-Way , Not Divided	I 95 N and Douglas Ave, Providence, RI, USA	41.8347	-71.41607	41.8361835	-71.4192655	312.274919	Not yet determined	distance greater than 100m
1649	575796	Huntington Ave	NA	No Controls	route	One-Way Trafficway	Huntington Ave, Providence, RI, USA	41.80394	-71.43901	41.8025522	-71.4361117	285.8498295	Not yet determined	distance greater than 100m
1642	578795	US HWY 6 E	WESTMINSTER ST	Traffic Control Signal	street_address	One-Way Trafficway	Us Hwy 6 E and Westminster Street, Providence, RI, USA	41.81576	-71.43875	41.8252921	-71.4089265	2692.084978	Not yet determined	distance greater than 100m
1635	582589	BUTLER DR	BLACKSTONE BLVD	Other	route	Two-Way , Not Divided	Butler Dr and Blackstone Blvd, Providence, RI, USA	41.84622	-71.38698	41.8450883	-71.3870926	126.3258405	Not yet determined	distance greater than 100m
1636	582950	RIVER AVE	ADMIRAL ST	Traffic Control Signal	intersection	Two-Way, Divided, Unprotected (painted>4feet) Medium	River Ave and Admiral Street, Providence, RI, USA	41.8492	-71.43894	41.853176	-71.4460552	737.5559085	Not yet determined	distance greater than 100m
1634	583797	ELMWOOD AVE	ELMWOOD AVE	No Controls	route	Two-Way , Not Divided	Elmwood Ave and Elmwood Ave, Providence, RI, USA	41.80965	-71.42421	41.7920613	-71.4229658	1960.685585	Raw	distance greater than 100m
1629	585911	CHALKSTONE AVENU	FERN STREET	No Controls	intersection	Two-Way , Not Divided	Chalkstone Avenu and Fern Street, Providence, RI, USA	41.81541	-71.44637	41.8328452	-71.4378466	2065.656017	Not yet determined	distance greater than 100m
1627	586115	BELMONT AVE	ACADEMY AVE	Other	intersection	One-Way Trafficway	Belmont Ave and Academy Ave, Providence, RI, USA	41.81438	-71.445	41.8322837	-71.4445179	1993.431985	Not yet determined	distance greater than 100m
1617	588502	FRANCIS STREET	I 95	Traffic Control Signal	route	Two-Way , Not Divided	Francis Street and I 95, Providence, RI, USA	41.83572	-71.41578	41.817505	-71.4167284	2029.210116	Not yet determined	distance greater than 100m
1616	588942	NORTH MAIN ST	N MAIN ST	No Controls	intersection	Two-Way, Divided, Positive Median Barrier	North Main Street and N Main Street, Providence, RI, USA	41.83926	-71.40902	41.9595187	-71.700964	27646.94475	Not yet determined	distance greater than 100m
1613	589045	UNION AVE	UNION AVE ON RAMP	Pavement Markings	route	Two-Way , Not Divided	Union Ave and Union Ave On Ramp, Providence, RI, USA	41.80893	-71.44004	41.8065901	-71.4484592	745.5720264	Not yet determined	distance greater than 100m
1611	589805	OSBORN ST	CHALKSTONE AVE	No Controls	intersection	Two-Way , Not Divided	Osborn Street and Chalkstone Ave, Providence, RI, USA	41.83759	-71.42538	41.8355026	-71.4246148	240.8792084	Not yet determined	distance greater than 100m
1607	590468	W EXCHANGE ST	W EXCHANGE ST EXIT 22A	Traffic Control Signal	route	One-Way Trafficway	W Exchange Street and W Exchange St Exit 22a, Providence, RI, USA	41.82485	-71.41611	41.825222	-71.4202531	346.1707955	Not yet determined	distance greater than 100m
1600	592707	N MAIN ST	CEMETERY ST	Traffic Control Signal	route	Two-Way , Not Divided	N Main Street and Cemetery Street, Providence, RI, USA	41.84681	-71.40519	41.8490626	-71.4037506	277.7169166	Not yet determined	distance greater than 100m
1601	592765	DOUGLAS AVE	DOUGLAS AVE	No Controls	intersection	Two-Way , Not Divided	Douglas Ave and Douglas Ave, Providence, RI, USA	41.83717	-71.4223	41.8715442	-71.4649957	5212.9477	Raw	distance greater than 100m
1594	595993	SERVICE ROAD 3	WESTMINSTER ST	Stop Signs	street_address	Two-Way , Not Divided	Service Road 3 and Westminster Street, Providence, RI, USA	41.81632	-71.44059	41.8252921	-71.4089265	2810.246105	Not yet determined	distance greater than 100m
1588	598305	N MAIN ST	WALGREENS PHARMACY PARKING LOT	No Controls	locality	Unknown	N Main Street and Walgreens Pharmacy Parking Lot, Providence, RI, USA	41.85174	-71.40213	41.8239891	-71.4128343	3214.251511	Not yet determined	distance greater than 100m
1573	604855	100 FRANCIS ST	NA	No Controls	street_address	Two-Way , Not Divided	100 Francis Street, Providence, RI, USA	41.82971	-71.41594	41.8260966	-71.415882	402.270619	Not yet determined	distance greater than 100m
1567	609208	cranston st	BURGESS ST	Pavement Markings	route	Two-Way , Not Divided	Cranston Street and Burgess Street, Providence, RI, USA	41.81518	-71.42502	41.8978375	-71.3504737	11084.60066	Not yet determined	distance greater than 100m
1565	610375	FRANCIS ST	GASPEE ST	No Controls	route	Two-Way, Not Divided With a Continuous Left Turn Lane	Francis Street and Gaspee Street, Providence, RI, USA	41.82916	-71.41506	41.8298918	-71.413218	173.1503237	Not yet determined	distance greater than 100m
1559	617447	EXIT 22A (RT )	FRANCIS ST	Traffic Control Signal	route	Two-Way , Not Divided	Exit 22a (Rt ) and Francis Street, Providence, RI, USA	41.82577	-71.41527	41.8284747	-71.4153409	301.1432612	Not yet determined	distance greater than 100m
1556	618207	RANKIN STREET	WHITFORD STREET	Stop Signs	route	Two-Way , Not Divided	Rankin Street and Whitford Street, Providence, RI, USA	41.8386	-71.43575	41.839134	-71.441124	449.6429491	Not yet determined	distance greater than 100m
1554	619243	CRARY STREET	EDDY STREET	Traffic Control Signal	route	One-Way Trafficway	Crary Street and Eddy Street, Providence, RI, USA	41.82004	-71.43725	41.8059506	-71.4072274	2943.601594	Not yet determined	distance greater than 100m
1549	620603	WARRINGTON AVE	ELMWOOD AVE	Stop Signs	intersection	Two-Way, Divided, Positive Median Barrier	Warrington Ave and Elmwood Ave, Providence, RI, USA	41.82267	-71.46053	41.7933302	-71.4236779	4474.109814	Not yet determined	distance greater than 100m
1552	620994	EXIT 22A (RT )	FRANCIS ST	Traffic Control Signal	route	One-Way Trafficway	Exit 22a (Rt ) and Francis Street, Providence, RI, USA	41.82577	-71.41527	41.8284747	-71.4153409	301.1432612	Not yet determined	distance greater than 100m
1542	623878	EXCHANGE TER	Dorrance St	Traffic Control Signal	route	Two-Way, Divided, Positive Median Barrier	Exchange Ter and Dorrance Street, Providence, RI, USA	41.82503	-71.4148	41.8233534	-71.4113407	342.3197457	Not yet determined	distance greater than 100m
1537	625212	1000 Elmwood Ave	ROSE AVE	No Controls	street_address	Two-Way, Divided, Unprotected (painted>4feet) Medium	1000 Elmwood Ave, Providence, RI, USA	41.78427	-71.41877	41.7792003	-71.4202862	578.2203045	Not yet determined	distance greater than 100m
1524	629952	UNION AVE	RT 10 NORTH ON RAMP	Traffic Control Signal	route	One-Way Trafficway	Union Ave and Rt 10 North On Ramp, Providence, RI, USA	41.8088	-71.44022	41.8332697	-71.4869184	4735.834111	Not yet determined	distance greater than 100m
1521	631403	WESTMINSTER ST	SERVICE ROAD 8	No Controls	intersection	One-Way Trafficway	Westminster Street and Service Road 8, Providence, RI, USA	41.81923	-71.41782	41.816332	-71.4406099	1918.042679	Not yet determined	distance greater than 100m
1520	631767	MERINO ST/ HARTFORD AVE	CROWNINSHIELD ST	No Controls	route	Two-Way , Not Divided	Merino St/ Hartford Ave and Crowninshield Street, Providence, RI, USA	41.81863	-71.45912	41.8177449	-71.4582059	124.3343713	Not yet determined	distance greater than 100m
1515	633009	361 RESERVOIR AVE	PONTIAC AVE	No Controls	street_address	Unknown	361 Reservoir Ave, Providence, RI, USA	41.78767	-71.43147	41.7885339	-71.4330063	159.7139721	Not yet determined	distance greater than 100m
1509	633885	85 WATERMAN STREET	BROWN ST	No Controls	premise	One-Way Trafficway	85 Waterman Street, Providence, RI, USA	41.82699	-71.403809999999993	41.8269146	-71.4019165	157.2920091	Not yet determined	distance greater than 100m
1508	634351	BROADWAY	GREENMAN LN	Traffic Control Signal	doctor	Two-Way , Not Divided	Broadway and Greenman Ln, Providence, RI, USA	41.82232	-71.41867	41.8109879	-71.4119953	1377.677046	Not yet determined	distance greater than 100m
1505	638374	CHALKSTONE AVENUE	ACADEMY AVENUE	Traffic Control Signal	intersection	Two-Way , Not Divided	Chalkstone Avenue and Academy Avenue, Providence, RI, USA	41.814	-71.44182	41.8324538	-71.4445249	2066.486194	Not yet determined	distance greater than 100m
1494	642847	WASHINGTON ST	CANAL ST	Stop Signs	locality	One-Way Trafficway	Washington Street and Canal Street, Providence, RI, USA	41.82673	-71.40939	41.8239891	-71.4128343	418.0058742	Not yet determined	distance greater than 100m
1490	643195	MEMORIAL BLVD	STEEPLE ST	Traffic Control Signal	route	Two-Way, Divided, Positive Median Barrier	Memorial Blvd and Steeple Street, Providence, RI, USA	41.82677	-71.41063	41.8273889	-71.409299	130.1401791	Not yet determined	distance greater than 100m
1488	646088	CHALKSTONE AVENUE	GROVESNOR STREET	No Controls	intersection	Two-Way , Not Divided	Chalkstone Avenue and Grovesnor Street, Providence, RI, USA	41.82529	-71.42985	41.8323976	-71.439537	1127.683601	Not yet determined	distance greater than 100m
1466	654095	FOUNTAIN ST	FRANCIS ST	Traffic Control Signal	route	Two-Way , Not Divided	Fountain Street and Francis Street, Providence, RI, USA	41.82498	-71.41474	33.9176699	-79.7489411	1143862.46	Not yet determined	distance greater than 100m
1464	656989	AMERICAN EXPRESS PLZ	FRANCIS ST	Traffic Control Signal	route	Two-Way , Not Divided	American Express Plz and Francis Street, Providence, RI, USA	41.82744	-71.41526	41.8284747	-71.4153409	115.3775959	Not yet determined	distance greater than 100m
1458	659779	FRUIT HILL AVE	HUBER AVE	No Controls	intersection	Two-Way, Divided, Unprotected (painted>4feet) Medium	Fruit Hill Ave and Huber Ave, Providence, RI, USA	41.83569	-71.4684	41.8345861	-71.4680712	125.8751983	Not yet determined	distance greater than 100m
1449	661527	Manton Ave	NA	Traffic Control Signal	route	Two-Way , Not Divided	Manton Ave, Providence, RI, USA	41.82537	-71.45463	41.8257711	-71.4570108	202.4786814	Not yet determined	distance greater than 100m
1448	665445	Westminster St	WESTMINSTER ST EXIT	No Controls	route	Two-Way , Not Divided	Westminster Street and Westminster St Exit, Providence, RI, USA	41.81578	-71.43823	41.8171825	-71.4257801	1044.634488	Not yet determined	distance greater than 100m
1446	666156	50 KENNEDY PLZ	DORRANCE ST	No Controls	premise	Two-Way, Divided, Unprotected (painted>4feet) Medium	50 Kennedy Plz, Providence, RI, USA	41.82425	-71.4122	41.8248966	-71.4105943	151.403818	Not yet determined	distance greater than 100m
1442	666520	10 PARK ROW	NA	No Controls	street_address	Two-Way , Not Divided	10 Park Row, Providence, RI, USA	41.83618	-71.41545	41.828997	-71.411454	865.5792989	Not yet determined	distance greater than 100m
1434	675451	CROMWELL ST	BUCKLIN ST	Stop Signs	intersection	Two-Way, Divided, Unprotected (painted>4feet) Medium	Cromwell Street and Bucklin Street, Providence, RI, USA	41.80878	-71.42463	41.8090645	-71.4280139	282.5577455	Not yet determined	distance greater than 100m
1431	678070	EXCHANGE TER	EXCHANGE ST	No Controls	intersection	Two-Way , Not Divided	Exchange Ter and Exchange Street, Providence, RI, USA	41.82581	-71.41246	41.8250247	-71.4148047	213.2425946	Not yet determined	distance greater than 100m
1428	681016	BROAD ST	BROAD ST	No Controls	route	Two-Way, Divided, Unprotected (painted>4feet) Medium	Broad Street and Broad Street, Providence, RI, USA	41.81348	-71.42158	41.7945838	-71.4101636	2306.996629	Raw	distance greater than 100m
1419	687837	HARTFORD AVE	MANTON AVE	Traffic Control Signal	route	One-Way Trafficway	Hartford Ave and Manton Ave, Providence, RI, USA	41.81685	-71.44356	41.8257711	-71.4570108	1493.776757	Not yet determined	distance greater than 100m
1402	698399	CHARLES ST	CHARLES ST	No Controls	route	Two-Way , Not Divided	Charles Street and Charles Street, Providence, RI, USA	41.85245	-71.42032	41.8474982	-71.419539	555.0230715	Raw	distance greater than 100m
1400	698978	SMITHFIELD AVE	SMITHFIELD AVE	No Controls	intersection	Two-Way, Divided, Unprotected (painted>4feet) Medium	Smithfield Ave and Smithfield Ave, Providence, RI, USA	41.85868	-71.41096	41.8563993	-71.4524031	3445.474386	Raw	distance greater than 100m
1399	704133	DOUGLAS AVENUE	EATON STREET	Traffic Control Signal	intersection	Two-Way , Not Divided	Douglas Avenue and Eaton Street, Providence, RI, USA	41.83457	-71.41644	41.8410051	-71.4273088	1151.403312	Not yet determined	distance greater than 100m
1394	699965	BROAD ST	BROAD ST	No Controls	route	Two-Way , Not Divided	Broad Street and Broad Street, Providence, RI, USA	41.79215	-71.40714	41.7945838	-71.4101636	369.2896541	Raw	distance greater than 100m
1389	702124	BROAD ST	BROAD ST	No Controls	route	Two-Way , Not Divided	Broad Street and Broad Street, Providence, RI, USA	41.79692	-71.41307	41.7945838	-71.4101636	354.7029467	Raw	distance greater than 100m
1380	706159	ATLANTIC AVE	NIAGARA ST	No Controls	intersection	Two-Way , Not Divided	Atlantic Ave and Niagara Street, Providence, RI, USA	41.79925	-71.41661	41.7986319	-71.4186449	182.3506688	Not yet determined	distance greater than 100m
1370	715886	BROADWAY	SERVICE ROAD 8	Traffic Control Signal	street_address	Two-Way , Not Divided	Broadway and Service Road 8, Providence, RI, USA	41.82212	-71.41976	41.7939064	-71.391257	3931.618819	Not yet determined	distance greater than 100m
1366	717576	BROAD ST	BROAD ST	Pavement Markings	route	Two-Way, Divided, Unprotected (painted>4feet) Medium	Broad Street and Broad Street, Providence, RI, USA	41.80572	-71.41978	41.7945838	-71.4101636	1474.327094	Raw	distance greater than 100m
1367	717770	DOUGLAS AVE	DOUGLAS AVE	No Controls	intersection	Two-Way , Not Divided	Douglas Ave and Douglas Ave, Providence, RI, USA	41.83567	-71.41871	41.8715442	-71.4649957	5538.692898	Raw	distance greater than 100m
1360	724398	235 Eaton St	RADCLIFFE AVE	No Controls	street_address	Two-Way , Not Divided	235 Eaton Street, Providence, RI, USA	41.84115	-71.43001	41.8418768	-71.436298	527.7168605	Not yet determined	distance greater than 100m
1353	726550	BROAD ST	OXFORD ST	No Controls	route	Two-Way , Not Divided	Broad Street and Oxford Street, Providence, RI, USA	41.79962	-71.41642	41.8004502	-71.417447	125.7161649	Not yet determined	distance greater than 100m
1352	726621	62 DUDLEY ST	NA	No Controls	street_address	Unknown	62 Dudley Street, Providence, RI, USA	41.80731	-71.40725	41.8101086	-71.40962	368.412328	Not yet determined	distance greater than 100m
1345	728178	601 N MAIN ST	NA	No Controls	subpremise	Two-Way , Not Divided	601 N Main Street, Providence, RI, USA	41.83825	-71.40925	41.8372393	-71.4083214	136.3451844	Not yet determined	distance greater than 100m
1341	729290	PACKET ST	S MAIN ST	Stop Signs	route	Two-Way , Not Divided	Packet Street and S Main Street, Providence, RI, USA	41.8235	-71.40617	41.8208275	-71.4037098	360.7775045	Not yet determined	distance greater than 100m
1336	732229	7TH ST	HIGHLAND AVE	Stop Signs	intersection	Two-Way , Not Divided	7th Street and Highland Ave, Providence, RI, USA	41.83793	-71.42404	41.8529679	-71.3990119	2666.467532	Not yet determined	distance greater than 100m
1325	733161	387 CHARLES ST	EXIT  (RT )	Traffic Control Signal	street_address	Two-Way , Not Divided	387 Charles Street, Providence, RI, USA	41.84224	-71.41786	41.843616	-71.417562	155.1564225	Not yet determined	distance greater than 100m
1326	733233	DEXTERDALE RD	CAMP ST	No Controls	intersection	Two-Way , Not Divided	Dexterdale Rd and Camp Street, Providence, RI, USA	41.84786	-71.40251	41.84774	-71.400772	144.7398017	Not yet determined	distance greater than 100m
1320	733789	POINT ST	GLOBE ST	Stop Signs	route	Two-Way, Divided, Unprotected (painted>4feet) Medium	Point Street and Globe Street, Providence, RI, USA	41.81566	-71.4095	41.8145617	-71.4072712	221.6795483	Not yet determined	distance greater than 100m
1316	735975	BROOM ST	EDDY ST	Stop Signs	intersection	Two-Way, Not Divided With a Continuous Left Turn Lane	Broom Street and Eddy Street, Providence, RI, USA	41.79052	-71.40477	41.7907663	-71.4032824	126.4756727	Not yet determined	distance greater than 100m
1314	736288	195 EAST ON-RAMP	SOUTH MAIN ST	Other	route	One-Way Trafficway	195 East On-Ramp, Providence, RI, USA	41.81686	-71.39849	41.8503946	-71.4343599	4773.587484	Not yet determined	distance greater than 100m
1312	737021	Broad St	BROAD ST	No Controls	route	Two-Way , Not Divided	Broad Street and Broad Street, Providence, RI, USA	41.80158	-71.41841	41.7945838	-71.4101636	1036.770898	Not yet determined	distance greater than 100m
1302	737803	ORMS ST	ORMS ST EXIT  / DOUGLAS AVE	No Controls	route	Two-Way , Not Divided	Orms Street and Orms St Exit  / Douglas Ave, Providence, RI, USA	41.83457	-71.41674	41.84894	-71.4323426	2057.48175	Not yet determined	distance greater than 100m
